compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
95.0;48.0;83.0;178.0;72.0;10.0;162.0;42.0;20.0;159.0;176.0;379.0;184.0;70.0;6.0;16.0;187.0;197.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND distance_circularity > 80.00;3;0.9958847736625515;0.0602;1.0;0.2608695652173913
94.0;46.0;77.0;169.0;60.0;8.0;158.0;42.0;20.0;148.0;181.0;373.0;181.0;67.0;12.0;2.0;193.0;199.0;2;2;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND scatter_ratio > 157.00 AND distance_circularity <= 80.00 AND scaled_variance_minor <= 584.50 AND hollows_ratio > 191.00 AND max_length_rectangularity <= 160.00 AND circularity <= 49.00 AND scaled_variance_major <= 217.00 AND radius_ratio > 168.00 AND kurtosis_about_minor <= 193.25 AND compactness > 93.00;13;0.959375;0.0013;1.0;0.011627906976744186
85.0;36.0;72.0;127.0;56.0;7.0;127.0;54.0;18.0;125.0;144.0;233.0;123.0;70.0;3.0;30.0;184.0;194.0;1;1;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND distance_circularity > 70.00 AND radius_ratio <= 141.00 AND scaled_radius_of_gyration <= 148.75 AND hollows_ratio > 191.00 AND kurtosis_about_minor <= 184.00 AND skewness_about_major > 67.00 AND skewness_about_minor <= 6.00;9;0.9536423841059603;0.0012;1.0;0.011235955056179775
105.0;51.0;93.0;160.0;51.0;7.0;217.0;30.0;24.0;165.0;240.0;703.0;208.0;81.0;9.0;25.0;188.0;188.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9635036496350365;0.0408;1.0;0.17159763313609466
97.0;37.0;76.0;169.0;60.0;8.0;161.0;41.0;20.0;131.0;189.0;391.0;136.0;72.0;0.0;0.0;188.0;192.0;1;2;circularity <= 40.00 AND scaled_variance_major > 178.00 AND max_length_aspect_ratio > 7.00 AND compactness > 93.00;4;0.9619852164730729;0.0085;0.875;0.040697674418604654
102.0;54.0;98.0;167.0;53.0;10.0;217.0;31.0;24.0;174.0;228.0;692.0;223.0;72.0;0.0;31.0;187.0;198.0;1;1;pr_axis_aspect_ratio <= 57.00 AND scaled_variance_major > 178.00 AND skewness_about_major <= 75.00 AND skewness_about_minor <= 9.00 AND scaled_variance_minor > 365.00;5;0.8477987421383648;0.0327;0.7727272727272727;0.09550561797752809
93.0;35.0;78.0;162.0;60.0;8.0;150.0;45.0;19.0;125.0;172.0;331.0;137.0;67.0;2.0;33.0;191.0;198.0;1;2;circularity <= 40.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND kurtosis_about_major > 19.00 AND 167.00 < scaled_variance_major <= 178.00 AND compactness > 87.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND hollows_ratio > 191.00 AND radius_ratio > 141.00 AND 319.00 < scaled_variance_minor <= 365.00 AND scatter_ratio > 147.00 AND 43.00 < elongatedness <= 46.00 AND 70.00 < distance_circularity <= 80.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND max_length_rectangularity <= 146.00;15;0.9528985507246377;0.0009;1.0;0.011627906976744186
109.0;54.0;109.0;225.0;68.0;11.0;214.0;31.0;24.0;169.0;226.0;675.0;212.0;68.0;11.0;32.0;189.0;202.0;2;2;scatter_ratio > 197.25 AND kurtosis_about_major > 19.00 AND radius_ratio > 196.00 AND hollows_ratio > 201.00 AND kurtosis_about_minor <= 189.00 AND skewness_about_major <= 71.00 AND pr_axis_aspect_ratio > 57.00 AND skewness_about_minor > 9.00;8;0.9138755980861244;0.0047;1.0;0.023255813953488372
84.0;42.0;76.0;156.0;64.0;7.0;151.0;44.0;19.0;143.0;179.0;339.0;157.0;75.0;0.0;20.0;187.0;193.0;0;0;radius_ratio <= 168.00 AND scaled_variance_major > 178.00 AND kurtosis_about_major > 19.00;3;0.989247311827957;0.0133;0.45454545454545453;0.029585798816568046
100.0;45.0;100.0;209.0;65.0;8.0;201.0;32.0;23.0;147.0;231.0;611.0;189.0;72.0;5.0;5.0;189.0;195.0;1;2;scatter_ratio > 197.25 AND pr_axis_aspect_ratio <= 65.00 AND radius_ratio > 196.00 AND circularity <= 49.00 AND skewness_about_major <= 75.00;5;0.9556962025316456;0.0128;0.8;0.046511627906976744
105.0;54.0;106.0;215.0;68.0;10.0;208.0;32.0;24.0;166.0;217.0;640.0;218.0;69.0;14.0;23.0;189.0;199.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND radius_ratio > 196.00 AND scaled_variance_major <= 217.00 AND compactness > 100.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio <= 10.00 AND hollows_ratio > 197.00;8;0.9566473988439307;0.0035;1.0;0.01744186046511628
83.0;40.0;59.0;116.0;53.0;7.0;132.0;52.0;18.0;137.0;145.0;250.0;157.0;84.0;12.0;6.0;177.0;183.0;3;3;scaled_variance_minor <= 319.00 AND radius_ratio <= 141.00 AND 136.00 < max_length_rectangularity <= 146.00 AND skewness_about_minor > 9.00 AND scaled_radius_of_gyration <= 174.00 AND kurtosis_about_major <= 6.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_major > 75.00 AND hollows_ratio <= 201.00 AND kurtosis_about_minor <= 184.00 AND pr_axis_rectangularity <= 23.00;11;0.9517241379310345;0.0013;1.0;0.012422360248447204
92.0;43.0;70.0;124.0;52.0;6.0;139.0;49.0;18.0;144.0;164.0;282.0;172.0;79.0;4.0;16.0;183.0;185.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND skewness_about_minor <= 6.00 AND compactness > 87.00 AND kurtosis_about_minor <= 184.00;6;0.991869918699187;0.0065;1.0;0.031055900621118012
85.0;40.0;66.0;136.0;58.0;6.0;142.0;48.0;19.0;137.0;164.0;295.0;164.0;77.0;2.0;22.0;182.0;186.0;2;2;kurtosis_about_minor <= 184.00 AND kurtosis_about_major > 19.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND circularity <= 40.00 AND scaled_radius_of_gyration > 148.75 AND skewness_about_minor <= 2.00 AND max_length_aspect_ratio <= 7.00 AND 136.00 < max_length_rectangularity <= 146.00 AND pr_axis_rectangularity <= 19.00 AND scaled_variance_minor <= 319.00 AND scatter_ratio <= 197.25 AND elongatedness > 46.00 AND scaled_variance_major <= 167.00 AND compactness <= 87.00 AND distance_circularity <= 70.00;15;0.834106728538283;0.0015;1.0;0.011627906976744186
107.0;57.0;106.0;179.0;51.0;8.0;257.0;26.0;28.0;172.0;275.0;954.0;232.0;83.0;2.0;20.0;181.0;184.0;0;0;elongatedness <= 33.00 AND hollows_ratio <= 191.00;2;0.9617224880382775;0.0347;1.0;0.14201183431952663
89.0;37.0;51.0;111.0;54.0;5.0;120.0;56.0;17.0;127.0;138.0;213.0;147.0;82.0;7.0;4.0;181.0;183.0;3;3;scaled_variance_minor <= 319.00 AND skewness_about_major > 75.00 AND kurtosis_about_major <= 6.00 AND radius_ratio <= 141.00 AND compactness > 87.00 AND kurtosis_about_minor <= 184.00 AND pr_axis_rectangularity <= 20.00 AND scaled_variance_major <= 217.00 AND scatter_ratio <= 197.25 AND elongatedness > 33.00 AND distance_circularity <= 98.00 AND scaled_radius_of_gyration <= 148.75 AND circularity <= 49.00 AND skewness_about_minor <= 9.00;14;0.9543973941368078;0.001;1.0;0.012422360248447204
92.0;46.0;82.0;170.0;58.0;8.0;165.0;40.0;20.0;149.0;181.0;409.0;164.0;61.0;8.0;11.0;200.0;208.0;1;1;radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND max_length_aspect_ratio <= 8.00 AND compactness <= 93.00 AND circularity > 40.00;5;0.9787878787878788;0.0066;1.0;0.028089887640449437
95.0;45.0;80.0;186.0;62.0;7.0;164.0;40.0;20.0;145.0;188.0;406.0;178.0;65.0;11.0;18.0;199.0;204.0;1;1;radius_ratio > 168.00 AND max_length_rectangularity <= 146.00 AND pr_axis_aspect_ratio <= 65.00 AND max_length_aspect_ratio <= 7.00 AND distance_circularity <= 80.00 AND 11.00 < kurtosis_about_major <= 19.00 AND scaled_variance_minor > 365.00 AND pr_axis_rectangularity <= 20.00 AND scaled_radius_of_gyration > 148.75 AND scaled_variance_major <= 217.00;10;0.9554317548746518;0.0014;1.0;0.011235955056179775
97.0;53.0;105.0;225.0;71.0;12.0;221.0;30.0;25.0;167.0;226.0;713.0;202.0;70.0;3.0;20.0;186.0;200.0;2;1;radius_ratio > 196.00 AND compactness <= 100.00 AND circularity > 49.00 AND skewness_about_major <= 71.00 AND kurtosis_about_major > 19.00 AND skewness_about_minor <= 6.00;6;0.902555910543131;0.001;1.0;0.011235955056179775
90.0;39.0;57.0;114.0;48.0;7.0;135.0;51.0;18.0;139.0;155.0;261.0;151.0;85.0;12.0;8.0;183.0;182.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND compactness > 87.00 AND kurtosis_about_minor <= 184.00;5;0.9728506787330317;0.0128;1.0;0.062111801242236024
91.0;46.0;101.0;199.0;65.0;9.0;196.0;34.0;23.0;146.0;219.0;574.0;199.0;73.0;5.0;8.0;186.0;194.0;1;1;radius_ratio > 196.00 AND compactness <= 93.00 AND max_length_rectangularity <= 146.00 AND circularity > 44.00 AND pr_axis_aspect_ratio <= 65.00;5;0.9786585365853658;0.0008;1.0;0.011235955056179775
92.0;37.0;75.0;191.0;71.0;6.0;161.0;40.0;20.0;128.0;180.0;393.0;135.0;69.0;1.0;14.0;195.0;202.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 67.00 AND radius_ratio <= 196.00;4;0.9888268156424581;0.0319;0.9523809523809523;0.11834319526627218
89.0;47.0;81.0;156.0;57.0;8.0;161.0;41.0;20.0;149.0;187.0;388.0;197.0;72.0;9.0;15.0;187.0;193.0;1;1;pr_axis_aspect_ratio <= 57.00 AND scaled_variance_major > 178.00 AND compactness <= 100.00 AND scatter_ratio > 157.00 AND circularity > 44.00 AND skewness_about_minor <= 9.00;6;0.9709677419354839;0.0075;1.0;0.03932584269662921
86.0;39.0;60.0;140.0;60.0;7.0;119.0;55.0;17.0;134.0;140.0;212.0;141.0;61.0;7.0;8.0;200.0;207.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND kurtosis_about_major <= 11.00 AND hollows_ratio > 201.00 AND radius_ratio <= 141.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND scaled_radius_of_gyration <= 148.75 AND 2.00 < skewness_about_minor <= 9.00 AND pr_axis_rectangularity <= 19.00 AND distance_circularity <= 98.00 AND circularity <= 49.00 AND compactness <= 100.00 AND scatter_ratio <= 157.00 AND elongatedness > 43.00 AND max_length_rectangularity <= 160.00;15;0.9397590361445783;0.0022;1.0;0.018633540372670808
89.0;50.0;83.0;195.0;65.0;6.0;178.0;37.0;21.0;156.0;207.0;481.0;210.0;71.0;1.0;6.0;189.0;194.0;1;1;radius_ratio > 168.00 AND compactness <= 93.00 AND max_length_aspect_ratio <= 8.00 AND kurtosis_about_minor <= 189.00 AND pr_axis_aspect_ratio <= 65.00 AND max_length_rectangularity > 136.00 AND scatter_ratio > 147.00;7;0.9737827715355806;0.0061;1.0;0.028089887640449437
107.0;52.0;103.0;186.0;57.0;11.0;214.0;31.0;24.0;162.0;217.0;676.0;189.0;66.0;6.0;5.0;189.0;198.0;1;1;pr_axis_aspect_ratio <= 57.00 AND scaled_variance_minor > 584.50 AND skewness_about_major <= 67.00 AND scaled_variance_major <= 217.00 AND radius_ratio > 141.00;5;0.9714285714285714;0.0054;0.75;0.016853932584269662
85.0;45.0;70.0;120.0;54.0;7.0;149.0;45.0;19.0;145.0;169.0;326.0;186.0;81.0;8.0;4.0;181.0;184.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND max_length_aspect_ratio <= 7.00 AND circularity > 44.00;4;0.9739130434782609;0.0097;1.0;0.047337278106508875
90.0;50.0;90.0;188.0;61.0;10.0;181.0;36.0;21.0;158.0;211.0;492.0;220.0;69.0;6.0;19.0;191.0;199.0;2;1;radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND compactness <= 93.00 AND max_length_aspect_ratio <= 10.00 AND 2.00 < skewness_about_minor <= 9.00 AND max_length_rectangularity <= 160.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 189.00 < kurtosis_about_minor <= 193.25 AND scaled_variance_major <= 217.00 AND pr_axis_rectangularity <= 23.00 AND distance_circularity <= 98.00 AND scaled_radius_of_gyration > 148.75 AND circularity > 49.00 AND elongatedness > 33.00 AND skewness_about_major <= 71.00 AND 157.00 < scatter_ratio <= 197.25 AND 11.00 < kurtosis_about_major <= 19.00 AND 191.00 < hollows_ratio <= 201.00;18;0.9565217391304348;0.0016;1.0;0.011235955056179775
108.0;54.0;109.0;189.0;57.0;11.0;220.0;31.0;25.0;174.0;229.0;709.0;214.0;70.0;12.0;23.0;189.0;201.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND pr_axis_aspect_ratio <= 57.00 AND 67.00 < skewness_about_major <= 71.00 AND scatter_ratio > 197.25 AND 168.00 < radius_ratio <= 196.00 AND hollows_ratio > 197.00;7;0.9104166666666667;0.0041;0.75;0.01744186046511628
91.0;43.0;70.0;133.0;55.0;8.0;130.0;51.0;18.0;146.0;159.0;253.0;156.0;70.0;1.0;8.0;190.0;194.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 7.00 AND max_length_rectangularity > 136.00 AND skewness_about_minor <= 6.00 AND hollows_ratio > 191.00;6;0.9921259842519685;0.0259;1.0;0.10559006211180125
89.0;40.0;69.0;147.0;58.0;6.0;132.0;50.0;18.0;137.0;155.0;260.0;151.0;61.0;16.0;6.0;203.0;209.0;1;1;pr_axis_aspect_ratio <= 61.00 AND radius_ratio > 141.00 AND max_length_aspect_ratio <= 7.00;3;0.6693467336683417;0.089;0.3333333333333333;0.11235955056179775
97.0;45.0;72.0;187.0;71.0;5.0;161.0;40.0;20.0;144.0;178.0;399.0;186.0;70.0;7.0;7.0;196.0;203.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND distance_circularity <= 80.00;3;0.9710743801652892;0.0425;1.0;0.1834319526627219
100.0;51.0;109.0;231.0;70.0;11.0;220.0;30.0;25.0;163.0;238.0;722.0;206.0;73.0;11.0;19.0;189.0;198.0;1;1;radius_ratio > 196.00 AND 71.00 < skewness_about_major <= 75.00 AND circularity > 49.00 AND compactness <= 100.00 AND kurtosis_about_major > 11.00 AND skewness_about_minor > 9.00 AND kurtosis_about_minor <= 193.25;7;0.9276485788113695;0.0032;1.0;0.016853932584269662
91.0;39.0;88.0;189.0;63.0;9.0;175.0;38.0;21.0;132.0;197.0;457.0;156.0;69.0;0.0;23.0;191.0;198.0;2;1;max_length_rectangularity <= 136.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 8.00 AND skewness_about_minor <= 6.00;4;0.983739837398374;0.0023;1.0;0.011235955056179775
86.0;43.0;66.0;130.0;56.0;7.0;152.0;44.0;19.0;142.0;177.0;340.0;173.0;81.0;6.0;14.0;181.0;185.0;0;0;radius_ratio <= 141.00 AND 319.00 < scaled_variance_minor <= 365.00 AND max_length_aspect_ratio <= 7.00 AND 2.00 < skewness_about_minor <= 6.00 AND 147.00 < scatter_ratio <= 157.00 AND max_length_rectangularity <= 146.00 AND 167.00 < scaled_variance_major <= 217.00 AND distance_circularity <= 80.00 AND 33.00 < elongatedness <= 46.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND 40.00 < circularity <= 44.00 AND pr_axis_rectangularity <= 19.00 AND compactness <= 87.00 AND hollows_ratio <= 191.00 AND kurtosis_about_major > 11.00;15;0.9512195121951219;0.0029;1.0;0.023668639053254437
85.0;36.0;66.0;123.0;55.0;5.0;120.0;56.0;17.0;128.0;140.0;212.0;131.0;73.0;1.0;18.0;186.0;190.0;3;3;scaled_variance_minor <= 319.00 AND skewness_about_major > 71.00 AND 11.00 < kurtosis_about_major <= 19.00 AND skewness_about_minor <= 2.00 AND scaled_radius_of_gyration <= 148.75 AND 184.00 < kurtosis_about_minor <= 189.00;6;0.9002320185614849;0.0024;1.0;0.018633540372670808
94.0;49.0;82.0;137.0;56.0;10.0;159.0;43.0;20.0;160.0;176.0;367.0;186.0;76.0;10.0;7.0;183.0;192.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND compactness > 87.00;3;0.9872611464968153;0.0314;0.9545454545454546;0.13043478260869565
85.0;39.0;77.0;151.0;59.0;8.0;150.0;45.0;19.0;134.0;176.0;331.0;133.0;73.0;0.0;16.0;184.0;193.0;1;2;kurtosis_about_minor <= 184.00 AND circularity <= 40.00 AND radius_ratio > 141.00 AND max_length_rectangularity <= 136.00 AND scaled_variance_minor > 319.00;5;1.0;0.0024;1.0;0.01744186046511628
85.0;39.0;68.0;119.0;52.0;5.0;128.0;53.0;18.0;135.0;148.0;241.0;142.0;75.0;8.0;8.0;182.0;187.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND 6.00 < kurtosis_about_major <= 19.00 AND radius_ratio <= 141.00 AND skewness_about_major > 71.00 AND 6.00 < skewness_about_minor <= 9.00 AND scaled_radius_of_gyration <= 148.75;7;0.8801128349788434;0.0074;1.0;0.037267080745341616
90.0;42.0;63.0;144.0;59.0;7.0;131.0;50.0;18.0;142.0;154.0;259.0;162.0;65.0;15.0;3.0;197.0;204.0;3;3;scaled_variance_minor <= 319.00 AND 141.00 < radius_ratio <= 168.00 AND 136.00 < max_length_rectangularity <= 146.00 AND hollows_ratio > 201.00 AND scaled_radius_of_gyration <= 174.00 AND pr_axis_aspect_ratio > 57.00 AND circularity > 40.00 AND kurtosis_about_major <= 6.00 AND pr_axis_rectangularity <= 23.00;9;0.9540636042402827;0.0058;1.0;0.031055900621118012
94.0;45.0;89.0;213.0;71.0;5.0;186.0;35.0;22.0;145.0;204.0;533.0;182.0;71.0;4.0;13.0;195.0;198.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND max_length_aspect_ratio <= 7.00;3;0.9877551020408163;0.0642;1.0;0.25443786982248523
82.0;45.0;66.0;252.0;126.0;52.0;148.0;45.0;19.0;144.0;237.0;326.0;185.0;119.0;1.0;1.0;181.0;185.0;0;0;pr_axis_aspect_ratio > 65.00 AND hollows_ratio <= 191.00 AND scaled_radius_of_gyration > 174.00 AND compactness <= 87.00;4;0.9760479041916168;0.0095;1.0;0.04142011834319527
99.0;50.0;88.0;204.0;64.0;10.0;185.0;35.0;22.0;159.0;209.0;517.0;193.0;66.0;12.0;11.0;194.0;201.0;1;1;radius_ratio > 196.00 AND pr_axis_aspect_ratio <= 65.00 AND max_length_aspect_ratio <= 10.00 AND 191.00 < hollows_ratio <= 201.00 AND scaled_variance_major <= 217.00 AND 147.00 < scatter_ratio <= 197.25 AND 365.00 < scaled_variance_minor <= 584.50 AND pr_axis_rectangularity <= 23.00 AND scaled_radius_of_gyration <= 198.00 AND compactness <= 100.00 AND elongatedness > 33.00 AND distance_circularity <= 98.00 AND circularity > 49.00 AND max_length_rectangularity <= 160.00 AND skewness_about_major <= 71.00 AND kurtosis_about_minor > 184.00 AND skewness_about_minor > 6.00 AND kurtosis_about_major > 6.00;18;0.9504950495049505;0.0016;1.0;0.011235955056179775
84.0;38.0;66.0;138.0;62.0;6.0;126.0;54.0;18.0;132.0;144.0;232.0;139.0;70.0;4.0;7.0;185.0;190.0;1;2;kurtosis_about_minor <= 189.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 61.00 AND kurtosis_about_major > 6.00;5;0.9566787003610109;0.0083;0.6666666666666666;0.023255813953488372
94.0;50.0;84.0;138.0;57.0;10.0;156.0;44.0;20.0;170.0;171.0;351.0;187.0;77.0;5.0;6.0;182.0;191.0;3;3;max_length_rectangularity > 160.00 AND radius_ratio <= 141.00;2;0.9607843137254902;0.014;1.0;0.062111801242236024
90.0;49.0;85.0;141.0;57.0;11.0;159.0;43.0;20.0;167.0;173.0;365.0;186.0;75.0;1.0;11.0;182.0;192.0;3;3;max_length_rectangularity > 160.00 AND radius_ratio <= 141.00;2;0.964041095890411;0.0129;1.0;0.062111801242236024
102.0;54.0;98.0;177.0;56.0;10.0;219.0;31.0;25.0;171.0;219.0;706.0;223.0;72.0;5.0;17.0;186.0;196.0;1;1;pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 168.00 AND hollows_ratio <= 197.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND skewness_about_major <= 75.00 AND max_length_aspect_ratio <= 10.00 AND skewness_about_minor > 2.00 AND scaled_variance_minor > 584.50 AND distance_circularity <= 98.00;9;0.9544159544159544;0.0029;1.0;0.016853932584269662
89.0;44.0;70.0;137.0;58.0;6.0;136.0;49.0;18.0;146.0;168.0;273.0;166.0;78.0;10.0;3.0;186.0;187.0;3;3;scaled_variance_minor <= 319.00 AND radius_ratio <= 141.00 AND max_length_rectangularity > 136.00 AND compactness > 87.00 AND scaled_radius_of_gyration <= 198.00 AND kurtosis_about_minor <= 189.00;6;0.9635258358662614;0.0225;1.0;0.09937888198757763
85.0;45.0;70.0;130.0;58.0;8.0;151.0;45.0;19.0;146.0;171.0;334.0;187.0;79.0;2.0;5.0;181.0;186.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND hollows_ratio <= 191.00 AND circularity > 44.00;4;0.9522058823529411;0.0225;0.6470588235294118;0.0650887573964497
82.0;43.0;71.0;154.0;68.0;7.0;150.0;45.0;19.0;143.0;171.0;330.0;173.0;78.0;7.0;11.0;181.0;186.0;0;0;pr_axis_aspect_ratio > 65.00 AND hollows_ratio <= 191.00 AND 141.00 < radius_ratio <= 168.00;3;0.9926470588235294;0.0054;1.0;0.03550295857988166
89.0;47.0;84.0;133.0;55.0;11.0;157.0;44.0;20.0;160.0;169.0;354.0;176.0;74.0;5.0;9.0;182.0;192.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND hollows_ratio > 191.00;3;1.0;0.0276;1.0;0.11801242236024845
81.0;45.0;68.0;154.0;69.0;22.0;151.0;45.0;19.0;147.0;186.0;335.0;186.0;88.0;1.0;10.0;180.0;185.0;0;0;radius_ratio <= 168.00 AND scaled_variance_major > 178.00 AND pr_axis_aspect_ratio > 61.00;3;0.9656992084432717;0.0083;0.6666666666666666;0.023668639053254437
93.0;36.0;64.0;165.0;69.0;8.0;136.0;49.0;18.0;136.0;161.0;279.0;127.0;67.0;2.0;29.0;193.0;204.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 7.00 AND compactness > 87.00 AND kurtosis_about_minor <= 193.25 AND radius_ratio <= 168.00 AND pr_axis_aspect_ratio > 61.00;7;0.9810126582278481;0.0096;1.0;0.043478260869565216
85.0;45.0;71.0;150.0;63.0;8.0;143.0;46.0;19.0;147.0;171.0;307.0;179.0;72.0;2.0;3.0;187.0;196.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00;3;0.9602803738317757;0.0167;1.0;0.06832298136645963
94.0;46.0;91.0;175.0;70.0;12.0;157.0;43.0;20.0;155.0;172.0;358.0;192.0;69.0;15.0;21.0;190.0;200.0;3;3;distance_circularity > 80.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 10.00;3;1.0;0.0239;1.0;0.11180124223602485
88.0;40.0;55.0;114.0;53.0;7.0;132.0;53.0;18.0;139.0;142.0;249.0;158.0;87.0;0.0;7.0;176.0;183.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND compactness > 87.00 AND kurtosis_about_minor <= 184.00;5;0.9849624060150376;0.014;1.0;0.062111801242236024
100.0;41.0;75.0;205.0;71.0;5.0;176.0;36.0;21.0;138.0;204.0;479.0;151.0;72.0;7.0;19.0;197.0;197.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 71.00;2;0.9777777777777777;0.0232;1.0;0.09467455621301775
86.0;43.0;69.0;123.0;54.0;6.0;150.0;46.0;19.0;144.0;174.0;325.0;177.0;87.0;3.0;7.0;180.0;182.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND max_length_aspect_ratio <= 7.00 AND skewness_about_minor <= 6.00;4;0.9501779359430605;0.0385;0.9615384615384616;0.14792899408284024
78.0;38.0;63.0;115.0;51.0;6.0;142.0;47.0;19.0;130.0;162.0;299.0;146.0;77.0;2.0;4.0;181.0;185.0;2;1;pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND compactness <= 87.00 AND skewness_about_minor <= 2.00 AND kurtosis_about_major <= 6.00;5;0.8934579439252337;0.0045;1.0;0.02247191011235955
84.0;37.0;70.0;150.0;61.0;7.0;137.0;49.0;18.0;140.0;156.0;278.0;121.0;64.0;0.0;23.0;196.0;205.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND compactness <= 100.00 AND elongatedness > 46.00 AND scatter_ratio <= 197.25 AND pr_axis_rectangularity <= 23.00 AND scaled_radius_of_gyration <= 148.75 AND hollows_ratio > 201.00 AND radius_ratio <= 168.00;10;0.9659863945578231;0.0087;1.0;0.043478260869565216
