state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
6.0;169.0;510.0;2613.0;0.0;0.0;0.0;192.8;98.0;32.78;273.2;125.0;23.22;266.3;102.0;11.98;11.4;6.0;3.08;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9837925445705025;0.5424;0.9756992205410362;0.6139642238892095
44.0;101.0;415.0;4482.0;0.0;0.0;0.0;332.1;91.0;56.46;151.0;123.0;12.84;277.8;99.0;12.5;11.3;3.0;3.05;1.0;1;1;total_day_minutes > 215.60 AND total_day_charge > 36.65 AND number_vmail_messages <= 0.00 AND total_night_minutes > 234.90 AND voice_mail_plan <= 0.00 AND 87.00 < total_night_calls <= 100.00 AND total_night_charge > 10.57 AND total_intl_calls <= 3.00 AND number_customer_service_calls <= 1.00 AND state > 39.00 AND 2.78 < total_intl_charge <= 3.27 AND 10.30 < total_intl_minutes <= 12.10 AND 100.00 < account_length <= 127.00 AND area_code <= 415.00 AND total_eve_calls > 101.00 AND phone_number > 2516.50 AND total_day_calls > 88.00;17;0.5443298969072164;0.0005;1.0;0.0037313432835820895
39.0;80.0;510.0;265.0;0.0;0.0;0.0;202.4;118.0;34.41;260.2;67.0;22.12;177.4;112.0;7.98;9.2;5.0;2.48;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9540229885057471;0.6914;0.936565803864382;0.741200230813618
39.0;105.0;408.0;3466.0;0.0;0.0;0.0;104.2;75.0;17.71;272.9;91.0;23.2;187.2;107.0;8.42;9.2;2.0;2.48;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.95;0.5902;0.9483627204030227;0.6517599538372764
26.0;50.0;415.0;1728.0;0.0;1.0;22.0;252.9;112.0;42.99;177.9;99.0;15.12;158.4;146.0;7.13;8.5;4.0;2.3;3.0;0;0;total_eve_minutes <= 201.00 AND voice_mail_plan > 0.00 AND total_night_minutes <= 166.30;3;0.9787234042553191;0.0328;0.9453125;0.034910559723023656
33.0;180.0;510.0;1229.0;0.0;0.0;0.0;139.0;96.0;23.63;224.9;64.0;19.12;170.8;118.0;7.69;15.7;5.0;4.24;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00 AND total_day_charge <= 24.43;3;0.96875;0.2056;0.9531442663378545;0.22302365839584534
1.0;200.0;408.0;4247.0;0.0;0.0;0.0;128.2;87.0;21.79;133.2;105.0;11.32;177.6;123.0;7.99;11.2;2.0;3.02;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 179.70;2;0.9566003616636528;0.2877;0.9509632224168126;0.31332948643969993
33.0;116.0;510.0;735.0;0.0;1.0;35.0;118.0;103.0;20.06;167.2;106.0;14.21;205.7;102.0;9.26;11.8;2.0;3.19;2.0;0;0;total_day_minutes <= 143.67 AND number_customer_service_calls <= 2.00;2;0.9556313993174061;0.2051;0.9527950310559006;0.2212925562608194
44.0;140.0;415.0;1798.0;0.0;0.0;0.0;160.5;123.0;27.29;185.9;110.0;15.8;150.4;94.0;6.77;10.7;5.0;2.89;1.0;0;0;total_night_charge <= 7.48 AND number_customer_service_calls <= 1.00;2;0.9533898305084746;0.1389;0.927536231884058;0.1477207155222158
20.0;51.0;510.0;2648.0;0.0;1.0;28.0;276.7;121.0;47.04;203.7;99.0;17.31;246.2;88.0;11.08;8.3;3.0;2.24;0.0;0;0;international_plan <= 0.00 AND number_vmail_messages > 17.00;2;0.9651567944250871;0.2306;0.9585666293393057;0.24697057126370456
45.0;62.0;408.0;996.0;0.0;0.0;0.0;172.8;101.0;29.38;204.8;97.0;17.41;240.8;90.0;10.84;9.1;8.0;2.46;2.0;0;0;total_day_minutes <= 215.60 AND total_intl_calls > 6.00 AND phone_number <= 1258.75;3;0.9676375404530745;0.0313;0.9555555555555556;0.03721869590305828
26.0;64.0;415.0;779.0;0.0;1.0;18.0;211.4;111.0;35.94;150.8;67.0;12.82;216.5;87.0;9.74;10.5;2.0;2.84;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_charge <= 14.16;2;0.9877551020408163;0.1987;0.9473684210526315;0.2181188690132718
34.0;104.0;415.0;571.0;0.0;0.0;0.0;156.2;93.0;26.55;193.0;54.0;16.41;222.7;94.0;10.02;13.1;5.0;3.54;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.9699570815450643;0.3921;0.9762516046213093;0.4388343912290825
3.0;87.0;510.0;4.0;0.0;0.0;0.0;110.9;91.0;18.85;158.5;115.0;13.47;207.5;131.0;9.34;6.2;5.0;1.67;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 1.00;2;0.9612903225806452;0.2942;0.9509632224168126;0.31332948643969993
27.0;110.0;415.0;2724.0;1.0;0.0;0.0;135.1;99.0;22.97;227.3;123.0;19.32;176.0;110.0;7.92;13.2;4.0;3.56;1.0;1;1;international_plan > 0.00 AND total_intl_charge > 3.27 AND total_intl_minutes > 12.10 AND total_day_charge <= 24.43 AND total_intl_calls <= 4.00 AND 166.30 < total_night_minutes <= 199.70 AND total_night_calls > 100.00 AND 13.00 < state <= 39.00 AND total_eve_minutes > 166.60 AND account_length <= 127.00 AND number_vmail_messages <= 0.00 AND total_day_calls > 88.00 AND total_eve_charge <= 19.85;13;0.9545454545454546;0.0001;1.0;0.0037313432835820895
8.0;64.0;415.0;664.0;0.0;1.0;31.0;281.9;121.0;47.92;240.6;104.0;20.45;212.2;120.0;9.55;7.0;5.0;1.89;3.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00 AND number_vmail_messages > 0.00;3;0.9651162790697675;0.233;0.9613778705636743;0.2657241777264859
28.0;190.0;415.0;3339.0;0.0;0.0;0.0;169.4;102.0;28.8;253.5;113.0;21.55;197.1;93.0;8.87;8.9;5.0;2.4;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 215.60;2;0.9559322033898305;0.5994;0.9483627204030227;0.6517599538372764
33.0;76.0;510.0;2576.0;1.0;0.0;0.0;241.0;120.0;40.97;231.8;96.0;19.7;220.2;67.0;9.91;9.9;1.0;2.67;1.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND number_vmail_messages <= 0.00 AND 8.99 < total_night_charge <= 10.57 AND total_day_minutes > 215.60 AND 2.30 < total_intl_charge <= 2.78 AND voice_mail_plan <= 0.00 AND total_day_charge > 36.65 AND total_eve_charge > 17.09 AND total_night_minutes > 199.70 AND 201.00 < total_eve_minutes <= 233.50 AND number_customer_service_calls <= 1.00 AND state <= 39.00 AND 87.00 < total_eve_calls <= 101.00 AND total_intl_minutes > 8.50 AND 2516.50 < phone_number <= 3768.25 AND total_night_calls <= 100.00 AND total_day_calls > 101.00 AND account_length <= 100.00 AND area_code > 415.00;20;0.954954954954955;0.0002;1.0;0.0037313432835820895
22.0;76.0;415.0;3998.0;0.0;1.0;37.0;190.8;58.0;32.44;221.9;101.0;18.86;211.2;104.0;9.5;12.3;4.0;3.32;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.9594356261022927;0.2119;0.9559164733178654;0.23773802654356607
32.0;67.0;415.0;4048.0;0.0;0.0;0.0;215.5;102.0;36.64;190.7;95.0;16.21;214.5;106.0;9.65;8.6;6.0;2.32;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 215.60;2;0.9721115537848606;0.4175;0.9495305164319249;0.4668205424120023
8.0;139.0;408.0;3261.0;0.0;0.0;0.0;139.0;110.0;23.63;132.9;93.0;11.3;272.0;120.0;12.24;12.1;1.0;3.27;0.0;0;0;total_day_minutes <= 143.67 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9677018633540373;0.1869;0.9810554803788903;0.20917484131563763
30.0;81.0;415.0;2832.0;0.0;1.0;17.0;145.7;89.0;24.77;202.9;70.0;17.25;212.4;92.0;9.56;9.5;5.0;2.57;1.0;0;0;international_plan <= 0.00 AND number_vmail_messages > 0.00;2;0.9629629629629629;0.235;0.9613778705636743;0.2657241777264859
19.0;102.0;510.0;1493.0;1.0;0.0;0.0;233.8;103.0;39.75;221.6;131.0;18.84;146.9;106.0;6.61;12.8;3.0;3.46;0.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_minutes <= 233.50 AND total_night_minutes <= 166.30;3;0.960431654676259;0.1436;0.9396551724137931;0.15724177726485863
7.0;88.0;415.0;1399.0;0.0;1.0;17.0;219.5;78.0;37.32;222.1;94.0;18.88;188.3;92.0;8.47;16.1;5.0;4.35;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00 AND total_day_calls <= 88.00;3;0.9787234042553191;0.054;0.9525862068965517;0.06376226197345643
20.0;18.0;408.0;1057.0;0.0;0.0;0.0;273.6;93.0;46.51;114.6;116.0;9.74;250.6;120.0;11.28;8.2;4.0;2.21;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_charge <= 14.16;2;0.9626865671641791;0.1386;0.9541446208112875;0.15608770917484133
24.0;85.0;415.0;2112.0;0.0;0.0;0.0;126.1;112.0;21.44;274.7;126.0;23.35;184.4;95.0;8.3;9.8;4.0;2.65;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9522388059701492;0.398;0.9491844416562107;0.4365262550490479
30.0;119.0;408.0;4888.0;0.0;0.0;0.0;138.3;89.0;23.51;170.5;78.0;14.49;263.9;98.0;11.88;13.5;6.0;3.65;3.0;0;0;total_day_minutes <= 215.60 AND total_intl_calls > 4.00 AND total_day_charge <= 36.65 AND total_night_calls > 87.00;4;0.96;0.2326;0.9437706725468578;0.24697057126370456
42.0;120.0;415.0;4481.0;0.0;0.0;0.0;185.7;133.0;31.57;235.1;149.0;19.98;256.4;78.0;11.54;16.9;6.0;4.56;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9710144927536232;0.428;0.9495305164319249;0.4668205424120023
48.0;48.0;510.0;4852.0;0.0;0.0;0.0;176.9;110.0;30.07;274.3;114.0;23.32;115.3;125.0;5.19;11.0;2.0;2.97;1.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00;3;0.9866666666666667;0.5418;0.9756992205410362;0.6139642238892095
34.0;168.0;408.0;304.0;0.0;0.0;0.0;163.4;134.0;27.78;240.1;87.0;20.41;164.0;147.0;7.38;11.6;2.0;3.13;2.0;1;1;1.00 < number_customer_service_calls <= 2.00 AND voice_mail_plan <= 0.00 AND total_eve_charge > 19.85 AND total_eve_minutes > 233.50 AND number_vmail_messages <= 0.00 AND 2.78 < total_intl_charge <= 3.27 AND 26.00 < state <= 39.00 AND total_intl_calls <= 3.00 AND total_day_calls > 113.00 AND 10.30 < total_intl_minutes <= 12.10 AND total_night_minutes <= 166.30 AND account_length > 127.00 AND phone_number <= 1258.75 AND total_eve_calls <= 87.00 AND total_night_calls > 113.00 AND area_code <= 408.00 AND total_night_charge <= 10.57 AND total_day_minutes > 143.67 AND total_day_charge > 24.43;19;0.3172561629153269;0.0;1.0;0.0037313432835820895
50.0;101.0;510.0;3528.0;0.0;1.0;9.0;160.1;116.0;27.22;210.0;121.0;17.85;139.1;65.0;6.26;10.8;9.0;2.92;0.0;0;0;total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00;2;0.9663677130044843;0.5849;0.9483627204030227;0.6517599538372764
0.0;127.0;408.0;2923.0;0.0;0.0;0.0;182.3;124.0;30.99;169.9;110.0;14.44;184.0;116.0;8.28;9.3;3.0;2.51;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.9801801801801802;0.3866;0.9762516046213093;0.4388343912290825
12.0;82.0;510.0;2730.0;0.0;1.0;23.0;123.7;93.0;21.03;139.1;74.0;11.82;174.5;118.0;7.85;10.6;2.0;2.86;1.0;0;0;total_intl_charge <= 3.27 AND number_vmail_messages > 17.00;2;0.9516129032258065;0.1883;0.9400798934753661;0.20369301788805538
31.0;87.0;510.0;3117.0;0.0;0.0;0.0;223.2;109.0;37.94;127.5;86.0;10.84;289.3;83.0;13.02;14.5;4.0;3.92;3.0;0;0;international_plan <= 0.00 AND total_eve_charge <= 14.16 AND total_day_minutes > 215.60;3;0.9710610932475884;0.0577;0.9449152542372882;0.0643392960184651
12.0;134.0;415.0;2403.0;0.0;1.0;32.0;216.8;78.0;36.86;102.2;111.0;8.69;174.0;83.0;7.83;8.6;2.0;2.32;0.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00 AND number_vmail_messages > 0.00;3;0.9649805447470817;0.2138;0.9558652729384437;0.23744950952106175
44.0;91.0;510.0;2235.0;0.0;0.0;0.0;123.8;107.0;21.05;319.0;125.0;27.12;237.6;78.0;10.69;7.3;4.0;1.97;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND total_day_charge <= 24.43;3;0.9785407725321889;0.1998;0.9531442663378545;0.22302365839584534
44.0;144.0;415.0;4718.0;0.0;0.0;0.0;139.6;96.0;23.73;124.2;93.0;10.56;95.6;75.0;4.3;15.0;4.0;4.05;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9602836879432625;0.5846;0.9483627204030227;0.6517599538372764
42.0;163.0;510.0;1157.0;0.0;0.0;0.0;277.7;118.0;47.21;115.3;91.0;9.8;170.3;90.0;7.66;10.4;8.0;2.81;0.0;0;0;international_plan <= 0.00 AND number_customer_service_calls <= 2.00 AND total_eve_charge <= 14.16;3;0.9956896551724138;0.1779;0.9778393351800554;0.20369301788805538
49.0;7.0;510.0;2956.0;0.0;0.0;0.0;170.2;83.0;28.93;137.2;123.0;11.66;188.0;67.0;8.46;11.1;7.0;3.0;2.0;0;0;total_eve_minutes <= 201.00 AND total_intl_calls > 4.00;2;0.9565217391304348;0.1969;0.9125615763546798;0.21379111367570686
43.0;123.0;408.0;91.0;0.0;0.0;0.0;257.9;92.0;43.84;211.6;71.0;17.99;189.3;104.0;8.52;9.4;2.0;2.54;2.0;0;0;number_customer_service_calls <= 2.00 AND total_night_charge <= 8.99 AND total_eve_minutes <= 233.50 AND international_plan <= 0.00;4;0.9523809523809523;0.2731;0.9579045837231057;0.2954414310444316
18.0;92.0;510.0;429.0;0.0;0.0;0.0;87.6;89.0;14.89;172.3;133.0;14.65;153.4;88.0;6.9;8.0;4.0;2.16;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9525773195876288;0.422;0.9495305164319249;0.4668205424120023
25.0;29.0;510.0;3878.0;0.0;0.0;0.0;313.2;103.0;53.24;216.3;151.0;18.39;218.4;106.0;9.83;12.8;4.0;3.46;2.0;1;1;1.00 < number_customer_service_calls <= 2.00 AND total_day_minutes > 215.60 AND total_eve_minutes > 201.00 AND number_vmail_messages <= 0.00 AND total_day_charge > 36.65 AND voice_mail_plan <= 0.00 AND total_eve_charge > 17.09 AND 199.70 < total_night_minutes <= 234.90 AND total_intl_charge > 3.27 AND total_eve_calls > 114.00 AND total_intl_minutes > 12.10 AND 3.00 < total_intl_calls <= 4.00 AND account_length <= 73.00 AND 13.00 < state <= 26.00 AND 100.00 < total_night_calls <= 113.00 AND phone_number > 3768.25 AND 7.48 < total_night_charge <= 10.57 AND total_day_calls > 101.00 AND area_code > 415.00;19;0.8560606060606061;0.0004;1.0;0.0037313432835820895
41.0;144.0;408.0;628.0;0.0;1.0;48.0;189.8;96.0;32.27;123.4;67.0;10.49;214.2;106.0;9.64;6.5;2.0;1.76;2.0;1;1;number_customer_service_calls > 1.00 AND 199.70 < total_night_minutes <= 234.90 AND 88.00 < total_day_calls <= 101.00 AND total_intl_calls <= 3.00 AND total_intl_minutes <= 10.30 AND total_intl_charge <= 2.78 AND state > 26.00 AND account_length > 73.00 AND area_code <= 408.00 AND 8.99 < total_night_charge <= 10.57 AND voice_mail_plan <= 1.00 AND total_eve_minutes <= 166.60 AND total_eve_calls <= 87.00 AND total_eve_charge <= 14.16 AND total_day_minutes <= 215.60 AND total_day_charge <= 36.65 AND number_vmail_messages > 17.00 AND phone_number <= 3768.25 AND total_night_calls > 100.00;19;0.3372524752475248;0.0004;1.0;0.0037313432835820895
31.0;24.0;408.0;3450.0;0.0;0.0;0.0;265.6;86.0;45.15;208.8;102.0;17.75;182.5;105.0;8.21;11.1;6.0;3.0;2.0;1;1;number_customer_service_calls > 1.00 AND total_day_minutes > 215.60 AND total_eve_charge > 17.09 AND voice_mail_plan <= 0.00 AND total_day_charge > 36.65 AND total_eve_minutes > 166.60 AND 7.48 < total_night_charge <= 8.99 AND number_vmail_messages <= 0.00 AND 10.30 < total_intl_minutes <= 12.10 AND account_length <= 73.00 AND area_code <= 408.00 AND 2.78 < total_intl_charge <= 3.27 AND 166.30 < total_night_minutes <= 199.70 AND total_day_calls <= 113.00 AND state <= 39.00 AND total_night_calls > 100.00;16;0.7404692082111437;0.0002;1.0;0.0037313432835820895
17.0;14.0;415.0;4030.0;0.0;0.0;0.0;184.5;77.0;31.37;272.5;103.0;23.16;190.3;129.0;8.56;9.7;3.0;2.62;4.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND total_day_calls <= 88.00;3;0.9579579579579579;0.1776;0.944141689373297;0.19994229659549914
41.0;105.0;415.0;3413.0;0.0;0.0;0.0;251.6;88.0;42.77;175.1;103.0;14.88;184.4;112.0;8.3;5.4;5.0;1.46;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_charge <= 17.09 AND international_plan <= 0.00;3;0.968;0.2516;0.9579667644183774;0.2827466820542412
40.0;64.0;510.0;324.0;0.0;1.0;40.0;210.0;116.0;35.7;232.7;89.0;19.78;168.8;94.0;7.6;5.9;4.0;1.59;8.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00 AND number_vmail_messages > 0.00 AND phone_number <= 1258.75;4;0.9715302491103203;0.0613;0.9623430962343096;0.06635891517599539
10.0;63.0;408.0;4294.0;0.0;0.0;0.0;204.0;119.0;34.68;161.7;90.0;13.74;202.6;113.0;9.12;9.4;4.0;2.54;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00 AND total_day_minutes <= 215.60;3;0.9567474048442907;0.1666;0.9347181008902077;0.1817657241777265
25.0;130.0;510.0;3932.0;0.0;1.0;26.0;257.2;108.0;43.72;224.3;122.0;19.07;204.0;118.0;9.18;12.6;4.0;3.4;1.0;0;0;total_intl_calls > 3.00 AND number_customer_service_calls <= 1.00 AND number_vmail_messages > 0.00;3;0.9779005524861878;0.0934;0.9728997289972899;0.10357761107905367
2.0;87.0;510.0;1215.0;0.0;0.0;0.0;120.5;99.0;20.49;210.0;81.0;17.85;224.7;141.0;10.11;8.6;2.0;2.32;2.0;0;0;total_day_charge <= 24.43;1;0.9658536585365853;0.2475;0.8907646474677259;0.258799769186382
9.0;194.0;408.0;3745.0;0.0;1.0;42.0;203.7;109.0;34.63;192.9;125.0;16.4;318.0;81.0;14.31;10.8;16.0;2.92;3.0;0;0;total_day_charge > 24.43 AND voice_mail_plan > 0.00;2;0.9537366548042705;0.2028;0.932415519399249;0.2149451817657242
7.0;170.0;510.0;3326.0;0.0;0.0;0.0;184.1;106.0;31.3;204.9;70.0;17.42;224.3;133.0;10.09;9.8;3.0;2.65;2.0;0;0;total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00 AND total_intl_charge <= 2.78;3;0.9678111587982833;0.2915;0.9556113902847572;0.32919792267743797
50.0;94.0;408.0;886.0;0.0;0.0;0.0;207.0;109.0;35.19;167.4;80.0;14.23;238.2;117.0;10.72;2.6;6.0;0.7;1.0;0;0;total_eve_minutes <= 201.00 AND state > 39.00 AND number_customer_service_calls <= 1.00;3;0.9761904761904762;0.0673;0.9094202898550725;0.07241777264858627
48.0;120.0;415.0;4577.0;0.0;1.0;29.0;244.3;140.0;41.53;322.3;89.0;27.4;166.8;83.0;7.51;10.6;6.0;2.86;0.0;0;0;number_customer_service_calls <= 2.00 AND voice_mail_plan > 0.00;2;0.9775280898876404;0.2205;0.9559164733178654;0.23773802654356607
23.0;40.0;510.0;1402.0;1.0;0.0;0.0;170.7;55.0;29.02;179.1;108.0;15.22;281.9;89.0;12.69;8.2;9.0;2.21;3.0;0;0;total_day_minutes <= 179.70 AND total_intl_calls > 6.00 AND total_day_charge <= 36.65;3;0.9655172413793104;0.0831;0.9226190476190477;0.0894402769763416
23.0;178.0;510.0;2372.0;0.0;0.0;0.0;225.4;104.0;38.32;110.7;90.0;9.41;134.1;109.0;6.03;15.3;5.0;4.13;2.0;1;1;total_day_minutes > 215.60 AND total_day_charge > 36.65 AND number_vmail_messages <= 0.00 AND total_intl_minutes > 12.10 AND voice_mail_plan <= 0.00 AND account_length > 100.00 AND total_eve_calls <= 101.00 AND total_intl_charge > 3.27 AND area_code > 415.00 AND total_intl_calls > 3.00 AND total_day_calls > 101.00 AND number_customer_service_calls <= 2.00;12;0.47570332480818417;0.0015;0.8333333333333334;0.009328358208955223
24.0;103.0;415.0;2242.0;0.0;1.0;37.0;230.7;112.0;39.22;319.4;116.0;27.15;299.4;77.0;13.47;7.9;3.0;2.13;2.0;0;0;number_customer_service_calls <= 2.00 AND international_plan <= 0.00 AND voice_mail_plan > 0.00;3;0.9736842105263158;0.1944;0.9808429118773946;0.22158107328332372
28.0;148.0;408.0;2364.0;1.0;0.0;0.0;136.8;112.0;23.26;197.5;134.0;16.79;93.2;90.0;4.19;10.3;5.0;2.78;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND total_day_charge <= 24.43;3;0.9552845528455285;0.2052;0.9531442663378545;0.22302365839584534
25.0;140.0;415.0;3671.0;0.0;0.0;0.0;265.0;100.0;45.05;147.6;89.0;12.55;247.7;94.0;11.15;10.7;3.0;2.89;1.0;0;0;total_eve_minutes <= 201.00 AND total_eve_charge <= 14.16 AND number_customer_service_calls <= 1.00;3;0.9690721649484536;0.1456;0.9541446208112875;0.15608770917484133
46.0;63.0;415.0;3506.0;0.0;0.0;0.0;278.0;102.0;47.26;266.4;114.0;22.64;224.1;118.0;10.08;13.1;4.0;3.54;4.0;1;1;number_customer_service_calls > 2.00 AND total_intl_charge > 3.27 AND phone_number <= 3768.25 AND 408.00 < area_code <= 415.00 AND total_intl_minutes > 10.30 AND number_vmail_messages <= 0.00 AND voice_mail_plan <= 0.00 AND total_eve_minutes > 233.50 AND total_day_minutes > 215.60 AND total_eve_charge > 19.85 AND total_day_charge > 36.65 AND 199.70 < total_night_minutes <= 234.90 AND 8.99 < total_night_charge <= 10.57 AND state > 13.00 AND total_night_calls > 113.00 AND total_day_calls > 101.00 AND account_length <= 73.00 AND total_intl_calls <= 4.00 AND total_eve_calls <= 114.00;19;0.7815457413249212;0.0003;1.0;0.0037313432835820895
8.0;44.0;415.0;3013.0;0.0;0.0;0.0;225.6;118.0;38.35;135.4;122.0;11.51;190.1;96.0;8.55;12.1;5.0;3.27;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_charge <= 14.16;2;0.9608695652173913;0.1372;0.9541446208112875;0.15608770917484133
41.0;93.0;415.0;291.0;0.0;0.0;0.0;176.1;103.0;29.94;199.7;130.0;16.97;263.9;96.0;11.88;8.5;6.0;2.3;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9635584137191854;0.3643;0.9793388429752066;0.4102712060011541
40.0;41.0;510.0;1352.0;0.0;0.0;0.0;207.2;138.0;35.22;214.1;83.0;18.2;193.0;105.0;8.69;11.9;4.0;3.21;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 215.60;2;0.9782608695652174;0.429;0.9495305164319249;0.4668205424120023
16.0;24.0;510.0;2192.0;0.0;0.0;0.0;243.0;91.0;41.31;183.9;77.0;15.63;184.3;109.0;8.29;15.3;6.0;4.13;0.0;1;1;total_day_minutes > 215.60 AND total_day_charge > 36.65 AND voice_mail_plan <= 0.00 AND total_intl_minutes > 12.10 AND number_vmail_messages <= 0.00 AND total_eve_minutes > 166.60 AND total_night_minutes > 166.30 AND total_eve_charge > 14.16 AND number_customer_service_calls <= 1.00 AND total_intl_charge > 3.27 AND phone_number <= 2516.50 AND 88.00 < total_day_calls <= 113.00 AND total_eve_calls <= 87.00 AND 100.00 < total_night_calls <= 113.00 AND 13.00 < state <= 26.00 AND account_length <= 127.00 AND total_intl_calls > 3.00 AND area_code > 408.00 AND 7.48 < total_night_charge <= 10.57;19;0.6636363636363637;0.0001;1.0;0.0037313432835820895
35.0;125.0;415.0;1917.0;0.0;0.0;0.0;214.7;115.0;36.5;260.6;94.0;22.15;266.3;123.0;11.98;7.4;6.0;2.0;3.0;0;0;total_day_minutes <= 215.60 AND total_intl_calls > 4.00 AND total_intl_minutes <= 10.30;3;0.9664179104477612;0.159;0.9436392914653784;0.16907097518753605
24.0;101.0;415.0;4769.0;1.0;0.0;0.0;133.5;51.0;22.7;219.6;96.0;18.67;210.0;74.0;9.45;11.7;4.0;3.16;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00 AND total_day_calls <= 88.00;3;0.9741379310344828;0.1094;0.9668874172185431;0.12637045585689555
13.0;134.0;415.0;945.0;0.0;0.0;0.0;204.7;108.0;34.8;143.1;105.0;12.16;165.8;84.0;7.46;11.0;4.0;2.97;6.0;0;0;international_plan <= 0.00 AND total_eve_charge <= 14.16 AND total_day_charge > 30.55;3;0.9787234042553191;0.1165;0.9534883720930233;0.13012117714945182
34.0;106.0;408.0;4974.0;0.0;0.0;0.0;158.7;74.0;26.98;64.3;139.0;5.47;198.5;103.0;8.93;10.2;4.0;2.75;1.0;0;0;total_day_minutes <= 179.70 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.9739478957915831;0.2587;0.9807135969141755;0.2934218118869013
26.0;163.0;510.0;3731.0;0.0;1.0;23.0;160.0;104.0;27.2;189.4;64.0;16.1;229.9;118.0;10.35;10.4;7.0;2.81;1.0;0;0;number_customer_service_calls <= 2.00 AND voice_mail_plan > 0.00;2;0.9745762711864406;0.2112;0.9559164733178654;0.23773802654356607
