compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
95.0;43.0;71.0;159.0;64.0;6.0;145.0;45.0;19.0;141.0;169.0;322.0;171.0;67.0;8.0;4.0;195.0;200.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 61.00 AND distance_circularity <= 80.00 AND scaled_variance_major > 167.00 AND kurtosis_about_major <= 6.00;5;0.9759519038076152;0.0379;1.0;0.16071428571428573
103.0;48.0;101.0;204.0;62.0;12.0;200.0;33.0;23.0;158.0;215.0;595.0;164.0;66.0;8.0;22.0;192.0;202.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND max_length_aspect_ratio > 7.00 AND skewness_about_minor <= 9.00 AND elongatedness <= 33.00 AND skewness_about_major <= 67.00 AND kurtosis_about_major > 19.00 AND scatter_ratio > 197.25 AND scaled_radius_of_gyration <= 174.00;9;0.9511278195488722;0.0039;1.0;0.021621621621621623
97.0;41.0;92.0;197.0;63.0;10.0;179.0;37.0;21.0;140.0;197.0;481.0;136.0;63.0;4.0;3.0;197.0;204.0;1;1;365.00 < scaled_variance_minor <= 584.50 AND scaled_radius_of_gyration <= 148.75 AND pr_axis_aspect_ratio <= 65.00 AND 70.00 < distance_circularity <= 98.00 AND max_length_rectangularity <= 146.00 AND skewness_about_major <= 67.00 AND 40.00 < circularity <= 44.00 AND kurtosis_about_major <= 6.00 AND scaled_variance_major > 178.00 AND compactness <= 100.00 AND skewness_about_minor > 2.00 AND radius_ratio > 141.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND pr_axis_rectangularity > 20.00 AND scatter_ratio > 157.00 AND elongatedness <= 43.00 AND hollows_ratio > 191.00 AND kurtosis_about_minor > 193.25;18;0.8565989847715736;0.0011;1.0;0.010810810810810811
94.0;38.0;88.0;179.0;60.0;7.0;170.0;39.0;21.0;131.0;188.0;435.0;144.0;66.0;2.0;28.0;195.0;204.0;2;2;max_length_rectangularity <= 136.00 AND distance_circularity > 80.00 AND hollows_ratio > 197.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND pr_axis_rectangularity > 19.00 AND compactness > 87.00 AND kurtosis_about_major > 6.00 AND elongatedness <= 43.00 AND scatter_ratio <= 197.25 AND radius_ratio <= 196.00;10;0.9527272727272728;0.0052;1.0;0.024390243902439025
94.0;43.0;82.0;136.0;54.0;10.0;155.0;43.0;19.0;149.0;176.0;359.0;161.0;74.0;1.0;6.0;186.0;197.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00 AND skewness_about_minor <= 2.00 AND hollows_ratio <= 201.00;6;0.9532710280373832;0.0193;1.0;0.07975460122699386
93.0;44.0;98.0;197.0;62.0;11.0;183.0;36.0;22.0;146.0;202.0;505.0;152.0;64.0;4.0;14.0;195.0;204.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 67.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 201.00 AND max_length_rectangularity <= 146.00 AND skewness_about_minor <= 6.00 AND 6.00 < kurtosis_about_major <= 19.00 AND scaled_variance_minor <= 584.50 AND scaled_radius_of_gyration > 148.75 AND distance_circularity > 80.00 AND pr_axis_aspect_ratio > 61.00 AND compactness > 87.00 AND scaled_variance_major > 167.00 AND pr_axis_rectangularity > 19.00;14;0.9519519519519519;0.0032;1.0;0.018292682926829267
85.0;34.0;53.0;127.0;58.0;6.0;116.0;58.0;17.0;121.0;137.0;197.0;127.0;70.0;3.0;20.0;185.0;189.0;2;2;max_length_rectangularity <= 136.00 AND kurtosis_about_major > 19.00 AND 67.00 < skewness_about_major <= 71.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND scaled_variance_minor <= 319.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND 2.00 < skewness_about_minor <= 6.00 AND scaled_variance_major <= 217.00 AND pr_axis_rectangularity <= 19.00 AND max_length_aspect_ratio <= 7.00 AND circularity <= 40.00 AND scatter_ratio <= 147.00 AND elongatedness > 43.00 AND distance_circularity <= 70.00 AND compactness <= 100.00 AND radius_ratio <= 141.00 AND scaled_radius_of_gyration <= 198.00;17;0.8821603927986906;0.0016;1.0;0.012195121951219513
94.0;43.0;64.0;173.0;69.0;7.0;150.0;43.0;19.0;142.0;169.0;344.0;177.0;68.0;9.0;1.0;199.0;206.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND kurtosis_about_major <= 6.00;4;1.0;0.0268;1.0;0.1130952380952381
91.0;45.0;76.0;171.0;69.0;7.0;150.0;44.0;19.0;144.0;170.0;340.0;179.0;69.0;12.0;1.0;195.0;201.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND circularity > 44.00;4;1.0;0.0263;1.0;0.11904761904761904
88.0;44.0;85.0;139.0;56.0;11.0;157.0;43.0;20.0;155.0;176.0;363.0;175.0;76.0;5.0;16.0;184.0;195.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND pr_axis_rectangularity > 19.00;3;1.0;0.0269;1.0;0.12883435582822086
83.0;42.0;71.0;152.0;64.0;7.0;149.0;45.0;19.0;142.0;172.0;331.0;158.0;74.0;2.0;2.0;184.0;190.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 61.00 AND skewness_about_major > 71.00 AND kurtosis_about_major <= 6.00;4;0.9507186858316222;0.0281;0.95;0.1130952380952381
96.0;44.0;68.0;190.0;70.0;7.0;155.0;41.0;19.0;145.0;179.0;372.0;166.0;67.0;5.0;7.0;202.0;206.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND distance_circularity <= 70.00;4;1.0;0.0129;1.0;0.05952380952380952
97.0;37.0;70.0;173.0;66.0;7.0;151.0;43.0;19.0;129.0;167.0;346.0;119.0;65.0;0.0;16.0;201.0;208.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND compactness > 93.00;4;1.0;0.04;1.0;0.16666666666666666
94.0;45.0;72.0;179.0;69.0;6.0;156.0;41.0;19.0;144.0;181.0;373.0;191.0;69.0;5.0;5.0;193.0;198.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND kurtosis_about_major <= 6.00;4;1.0;0.0266;1.0;0.1130952380952381
89.0;40.0;72.0;155.0;63.0;7.0;146.0;45.0;19.0;135.0;175.0;321.0;145.0;72.0;4.0;10.0;192.0;196.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 61.00 AND skewness_about_major > 71.00 AND kurtosis_about_minor > 189.00 AND skewness_about_minor <= 9.00;5;1.0;0.0384;1.0;0.16071428571428573
92.0;35.0;58.0;136.0;58.0;6.0;122.0;55.0;17.0;132.0;142.0;222.0;116.0;64.0;6.0;17.0;197.0;203.0;3;3;elongatedness > 46.00 AND hollows_ratio > 191.00 AND radius_ratio <= 141.00 AND scaled_variance_minor <= 319.00 AND 87.00 < compactness <= 93.00 AND 6.00 < kurtosis_about_major <= 19.00 AND scaled_variance_major <= 167.00 AND scatter_ratio <= 147.00 AND kurtosis_about_minor > 193.25 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND skewness_about_major <= 71.00;11;0.9529780564263323;0.0028;1.0;0.018404907975460124
103.0;55.0;100.0;194.0;62.0;11.0;212.0;31.0;24.0;175.0;217.0;666.0;219.0;73.0;10.0;14.0;187.0;194.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND 191.00 < hollows_ratio <= 197.00 AND elongatedness <= 33.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 196.00 AND max_length_rectangularity > 160.00 AND scaled_variance_major <= 217.00;9;0.9502617801047121;0.0033;1.0;0.016216216216216217
85.0;45.0;65.0;128.0;56.0;8.0;151.0;45.0;19.0;145.0;170.0;332.0;186.0;81.0;1.0;10.0;179.0;184.0;0;0;hollows_ratio <= 191.00 AND skewness_about_major > 75.00 AND scaled_variance_major > 167.00 AND distance_circularity <= 70.00 AND circularity > 44.00;5;1.0;0.0113;1.0;0.05357142857142857
94.0;48.0;87.0;162.0;64.0;10.0;157.0;43.0;20.0;161.0;179.0;363.0;186.0;75.0;4.0;15.0;184.0;195.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 168.00 AND max_length_rectangularity > 160.00 AND scaled_radius_of_gyration <= 198.00 AND pr_axis_rectangularity > 19.00 AND skewness_about_major > 71.00 AND compactness > 87.00;8;0.9626556016597511;0.0177;1.0;0.0736196319018405
86.0;36.0;78.0;146.0;58.0;7.0;135.0;50.0;18.0;124.0;155.0;270.0;148.0;66.0;0.0;25.0;190.0;195.0;2;1;compactness <= 87.00 AND kurtosis_about_major > 19.00 AND skewness_about_major <= 67.00 AND max_length_rectangularity <= 136.00 AND distance_circularity > 70.00 AND pr_axis_aspect_ratio <= 61.00 AND radius_ratio > 141.00 AND scaled_variance_minor <= 584.50 AND 191.00 < hollows_ratio <= 197.00 AND kurtosis_about_minor > 189.00 AND circularity <= 40.00;11;0.9528619528619529;0.0014;1.0;0.010810810810810811
78.0;36.0;51.0;116.0;56.0;4.0;120.0;57.0;17.0;124.0;135.0;209.0;135.0;84.0;1.0;12.0;177.0;184.0;1;1;compactness <= 87.00 AND 11.00 < kurtosis_about_major <= 19.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND skewness_about_minor <= 2.00 AND scaled_radius_of_gyration <= 148.75 AND pr_axis_rectangularity <= 19.00 AND max_length_aspect_ratio <= 7.00 AND scaled_variance_major <= 167.00 AND scaled_variance_minor <= 584.50 AND scatter_ratio <= 197.25 AND elongatedness > 33.00 AND distance_circularity <= 98.00 AND circularity <= 40.00 AND radius_ratio <= 196.00 AND hollows_ratio <= 201.00;16;0.6997538966365874;0.0052;0.75;0.016216216216216217
98.0;44.0;88.0;176.0;67.0;10.0;158.0;43.0;20.0;149.0;173.0;367.0;154.0;66.0;14.0;9.0;194.0;202.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00 AND radius_ratio > 168.00 AND skewness_about_major <= 75.00;6;0.9637404580152672;0.0098;1.0;0.049079754601226995
89.0;46.0;77.0;125.0;52.0;10.0;156.0;44.0;20.0;160.0;171.0;351.0;177.0;78.0;7.0;17.0;183.0;191.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 168.00 AND max_length_rectangularity > 146.00;4;0.9621380846325167;0.0411;0.9642857142857143;0.1656441717791411
103.0;46.0;106.0;209.0;66.0;10.0;203.0;33.0;23.0;149.0;217.0;612.0;210.0;70.0;9.0;10.0;191.0;199.0;2;2;elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND compactness > 100.00 AND hollows_ratio > 197.00 AND scaled_radius_of_gyration > 198.00 AND max_length_rectangularity <= 160.00 AND distance_circularity > 70.00 AND circularity <= 49.00 AND kurtosis_about_minor <= 193.25;9;0.9679715302491103;0.0044;1.0;0.024390243902439025
99.0;38.0;74.0;184.0;66.0;6.0;164.0;39.0;20.0;131.0;193.0;414.0;137.0;71.0;2.0;22.0;200.0;202.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND compactness > 93.00;4;1.0;0.0391;1.0;0.16666666666666666
101.0;49.0;103.0;212.0;67.0;10.0;201.0;33.0;23.0;156.0;215.0;601.0;174.0;69.0;4.0;11.0;189.0;196.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND 191.00 < hollows_ratio <= 197.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_radius_of_gyration <= 198.00 AND radius_ratio > 196.00 AND pr_axis_aspect_ratio > 65.00;8;0.9825581395348837;0.0009;1.0;0.010810810810810811
106.0;49.0;106.0;211.0;64.0;9.0;208.0;32.0;24.0;158.0;224.0;645.0;184.0;68.0;1.0;24.0;190.0;202.0;2;2;elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 201.00 AND compactness > 100.00 AND skewness_about_major > 67.00 AND distance_circularity > 98.00 AND max_length_rectangularity <= 160.00 AND kurtosis_about_major > 19.00;8;0.9801324503311258;0.0041;1.0;0.024390243902439025
101.0;53.0;103.0;203.0;63.0;9.0;195.0;34.0;22.0;162.0;210.0;571.0;210.0;68.0;5.0;5.0;191.0;198.0;1;1;scaled_variance_minor > 365.00 AND distance_circularity > 98.00 AND scaled_variance_major > 178.00 AND kurtosis_about_major <= 6.00 AND 67.00 < skewness_about_major <= 71.00 AND pr_axis_aspect_ratio <= 65.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND 191.00 < hollows_ratio <= 201.00 AND 33.00 < elongatedness <= 43.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND pr_axis_rectangularity <= 23.00 AND 147.00 < scatter_ratio <= 197.25 AND 2.00 < skewness_about_minor <= 6.00;13;0.7863525588952072;0.0011;1.0;0.010810810810810811
96.0;46.0;88.0;174.0;68.0;10.0;155.0;43.0;19.0;148.0;173.0;354.0;182.0;69.0;14.0;15.0;194.0;202.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND circularity > 44.00 AND max_length_rectangularity > 136.00 AND hollows_ratio > 191.00 AND kurtosis_about_minor > 193.25;7;0.9530791788856305;0.0074;1.0;0.03680981595092025
97.0;44.0;95.0;202.0;66.0;9.0;188.0;35.0;22.0;144.0;216.0;526.0;175.0;72.0;15.0;11.0;190.0;197.0;2;2;elongatedness <= 43.00 AND skewness_about_minor > 9.00 AND radius_ratio > 196.00 AND compactness > 93.00 AND max_length_aspect_ratio > 8.00 AND max_length_rectangularity <= 146.00 AND hollows_ratio > 191.00 AND kurtosis_about_major > 6.00 AND pr_axis_aspect_ratio > 61.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND circularity <= 44.00 AND scatter_ratio <= 197.25 AND skewness_about_major <= 75.00;13;0.9763313609467456;0.0014;1.0;0.012195121951219513
86.0;41.0;66.0;129.0;55.0;7.0;135.0;50.0;18.0;136.0;154.0;266.0;165.0;74.0;3.0;4.0;180.0;187.0;1;1;compactness <= 87.00 AND skewness_about_major <= 75.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND kurtosis_about_major <= 6.00 AND circularity > 40.00 AND scaled_radius_of_gyration > 148.75 AND skewness_about_minor > 2.00;8;0.8315972222222222;0.0009;1.0;0.010810810810810811
86.0;44.0;78.0;164.0;68.0;9.0;142.0;46.0;18.0;147.0;168.0;305.0;171.0;70.0;1.0;11.0;190.0;201.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00;3;0.95;0.0654;0.9361702127659575;0.26993865030674846
105.0;51.0;105.0;197.0;60.0;11.0;191.0;35.0;22.0;162.0;207.0;545.0;194.0;64.0;18.0;4.0;196.0;205.0;2;2;elongatedness <= 43.00 AND skewness_about_minor > 9.00 AND compactness > 100.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio > 10.00 AND hollows_ratio > 201.00 AND distance_circularity > 80.00 AND scaled_variance_minor <= 584.50 AND pr_axis_rectangularity > 19.00 AND scatter_ratio <= 197.25;10;0.9543859649122807;0.0023;1.0;0.018292682926829267
101.0;51.0;105.0;212.0;68.0;10.0;209.0;32.0;24.0;162.0;222.0;653.0;224.0;73.0;5.0;23.0;186.0;195.0;1;1;scaled_variance_minor > 584.50 AND kurtosis_about_major > 19.00 AND 2.00 < skewness_about_minor <= 6.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND scaled_variance_major > 217.00 AND 71.00 < skewness_about_major <= 75.00 AND radius_ratio > 196.00 AND 191.00 < hollows_ratio <= 197.00 AND elongatedness <= 33.00 AND kurtosis_about_minor <= 189.00 AND pr_axis_aspect_ratio > 65.00;11;0.9513888888888888;0.0021;1.0;0.010810810810810811
93.0;47.0;88.0;200.0;66.0;7.0;173.0;38.0;21.0;151.0;197.0;452.0;205.0;66.0;0.0;3.0;195.0;202.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 67.00 AND distance_circularity > 80.00 AND hollows_ratio > 201.00 AND scaled_radius_of_gyration > 198.00 AND 87.00 < compactness <= 93.00 AND scaled_variance_minor <= 584.50 AND 44.00 < circularity <= 49.00 AND skewness_about_minor <= 2.00 AND 157.00 < scatter_ratio <= 197.25 AND 19.00 < pr_axis_rectangularity <= 23.00 AND 178.00 < scaled_variance_major <= 217.00 AND max_length_rectangularity <= 160.00 AND max_length_aspect_ratio <= 10.00 AND kurtosis_about_major <= 19.00;15;0.7985309548793285;0.0014;1.0;0.012195121951219513
95.0;49.0;82.0;139.0;56.0;11.0;159.0;43.0;20.0;162.0;173.0;365.0;185.0;75.0;7.0;10.0;182.0;191.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 160.00 AND compactness > 87.00;5;0.9711934156378601;0.0172;1.0;0.0736196319018405
107.0;55.0;103.0;167.0;49.0;7.0;252.0;27.0;28.0;172.0;269.0;904.0;239.0;83.0;5.0;30.0;179.0;186.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND compactness > 100.00 AND skewness_about_minor <= 6.00;4;1.0;0.0185;1.0;0.08333333333333333
96.0;37.0;74.0;199.0;74.0;5.0;165.0;39.0;20.0;128.0;188.0;419.0;136.0;72.0;1.0;3.0;196.0;200.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 71.00 AND distance_circularity <= 80.00;4;1.0;0.028;1.0;0.1130952380952381
91.0;42.0;84.0;209.0;75.0;6.0;171.0;38.0;20.0;138.0;189.0;446.0;161.0;69.0;3.0;12.0;196.0;201.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00;4;0.9751908396946565;0.0586;1.0;0.23214285714285715
104.0;52.0;110.0;172.0;53.0;10.0;219.0;30.0;25.0;166.0;235.0;711.0;218.0;74.0;10.0;28.0;188.0;198.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND skewness_about_major > 71.00 AND hollows_ratio > 191.00 AND elongatedness <= 43.00 AND pr_axis_aspect_ratio <= 61.00 AND max_length_aspect_ratio <= 10.00 AND skewness_about_minor > 9.00;8;0.9508771929824561;0.0093;1.0;0.03783783783783784
109.0;53.0;109.0;221.0;69.0;12.0;221.0;31.0;25.0;169.0;226.0;712.0;212.0;72.0;13.0;28.0;188.0;201.0;2;2;elongatedness <= 33.00 AND max_length_aspect_ratio > 10.00 AND hollows_ratio > 197.00 AND pr_axis_aspect_ratio > 61.00 AND skewness_about_minor > 9.00 AND compactness > 100.00 AND kurtosis_about_major > 11.00 AND 67.00 < skewness_about_major <= 75.00 AND scaled_variance_minor > 319.00 AND kurtosis_about_minor <= 189.00 AND radius_ratio > 196.00 AND distance_circularity > 98.00;12;0.9510309278350515;0.0091;1.0;0.042682926829268296
90.0;46.0;80.0;143.0;62.0;11.0;159.0;43.0;20.0;156.0;169.0;366.0;186.0;74.0;17.0;7.0;185.0;193.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00 AND scaled_variance_minor > 365.00 AND compactness <= 93.00;6;0.9851851851851852;0.0146;1.0;0.0736196319018405
92.0;41.0;66.0;125.0;52.0;7.0;139.0;50.0;18.0;143.0;160.0;275.0;161.0;81.0;7.0;19.0;182.0;184.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND max_length_rectangularity > 136.00 AND scaled_variance_major <= 167.00 AND scatter_ratio <= 147.00 AND pr_axis_aspect_ratio <= 57.00 AND compactness > 87.00;7;0.9644444444444444;0.0265;0.9473684210526315;0.11042944785276074
88.0;37.0;57.0;132.0;62.0;6.0;135.0;50.0;18.0;125.0;151.0;265.0;144.0;83.0;16.0;16.0;180.0;184.0;2;2;max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND kurtosis_about_major > 11.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND 87.00 < compactness <= 93.00 AND scaled_variance_minor <= 365.00 AND kurtosis_about_minor <= 189.00 AND scaled_variance_major <= 167.00 AND skewness_about_major > 75.00 AND circularity <= 40.00 AND max_length_aspect_ratio <= 8.00 AND distance_circularity <= 98.00;12;0.938953488372093;0.0016;1.0;0.012195121951219513
100.0;55.0;101.0;189.0;57.0;10.0;222.0;30.0;25.0;177.0;225.0;731.0;211.0;71.0;7.0;17.0;188.0;197.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND compactness <= 100.00 AND hollows_ratio <= 197.00 AND pr_axis_aspect_ratio <= 61.00;5;1.0;0.0069;1.0;0.032432432432432434
95.0;48.0;83.0;178.0;72.0;10.0;162.0;42.0;20.0;159.0;176.0;379.0;184.0;70.0;6.0;16.0;187.0;197.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND circularity > 44.00 AND hollows_ratio <= 197.00 AND skewness_about_minor <= 9.00;6;0.9680851063829787;0.0304;1.0;0.13496932515337423
94.0;46.0;77.0;169.0;60.0;8.0;158.0;42.0;20.0;148.0;181.0;373.0;181.0;67.0;12.0;2.0;193.0;199.0;2;1;scaled_variance_minor > 365.00 AND skewness_about_major <= 67.00 AND hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major > 178.00 AND scaled_radius_of_gyration <= 198.00 AND skewness_about_minor > 9.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND kurtosis_about_major <= 6.00;9;0.9719626168224299;0.0022;1.0;0.016216216216216217
85.0;36.0;72.0;127.0;56.0;7.0;127.0;54.0;18.0;125.0;144.0;233.0;123.0;70.0;3.0;30.0;184.0;194.0;1;1;compactness <= 87.00 AND kurtosis_about_major > 19.00 AND 67.00 < skewness_about_major <= 71.00 AND 70.00 < distance_circularity <= 98.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND scatter_ratio <= 197.25 AND 191.00 < hollows_ratio <= 197.00 AND skewness_about_minor > 2.00 AND elongatedness > 46.00 AND max_length_aspect_ratio <= 8.00 AND circularity <= 40.00 AND scaled_radius_of_gyration <= 148.75;13;0.9467084639498433;0.0031;0.6666666666666666;0.010810810810810811
105.0;51.0;93.0;160.0;51.0;7.0;217.0;30.0;24.0;165.0;240.0;703.0;208.0;81.0;9.0;25.0;188.0;188.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND compactness > 100.00 AND distance_circularity <= 98.00;4;1.0;0.016;1.0;0.06547619047619048
97.0;37.0;76.0;169.0;60.0;8.0;161.0;41.0;20.0;131.0;189.0;391.0;136.0;72.0;0.0;0.0;188.0;192.0;1;1;scaled_variance_minor > 365.00 AND max_length_rectangularity <= 136.00 AND kurtosis_about_minor <= 189.00 AND compactness <= 100.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_radius_of_gyration <= 174.00 AND pr_axis_rectangularity <= 20.00 AND 70.00 < distance_circularity <= 80.00 AND kurtosis_about_major <= 6.00 AND radius_ratio > 168.00 AND skewness_about_major <= 75.00 AND scaled_variance_major > 178.00 AND 191.00 < hollows_ratio <= 197.00;13;0.9532967032967034;0.0022;1.0;0.010810810810810811
102.0;54.0;98.0;167.0;53.0;10.0;217.0;31.0;24.0;174.0;228.0;692.0;223.0;72.0;0.0;31.0;187.0;198.0;1;1;scaled_variance_minor > 584.50 AND kurtosis_about_major > 19.00 AND pr_axis_aspect_ratio <= 57.00 AND elongatedness <= 33.00 AND hollows_ratio > 191.00 AND radius_ratio <= 168.00 AND skewness_about_major > 71.00;7;0.9885714285714285;0.0048;1.0;0.021621621621621623
93.0;35.0;78.0;162.0;60.0;8.0;150.0;45.0;19.0;125.0;172.0;331.0;137.0;67.0;2.0;33.0;191.0;198.0;1;1;compactness <= 93.00 AND skewness_about_major <= 67.00 AND scatter_ratio > 147.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND 141.00 < radius_ratio <= 196.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND 70.00 < distance_circularity <= 80.00 AND scaled_variance_minor > 319.00 AND scaled_variance_major > 167.00 AND 191.00 < hollows_ratio <= 201.00 AND elongatedness <= 46.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major > 19.00 AND scaled_radius_of_gyration <= 174.00 AND pr_axis_rectangularity <= 19.00;15;0.7885117493472585;0.0014;1.0;0.010810810810810811
