state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
15.0;58.0;415.0;4184.0;0.0;1.0;22.0;224.1;127.0;38.1;238.8;85.0;20.3;174.2;86.0;7.84;11.5;7.0;3.11;2.0;0;0;voice_mail_plan > 0.00 AND total_intl_calls > 6.00;2;0.9823529411764705;0.0416;0.9473684210526315;0.0467397576457011
26.0;108.0;415.0;3883.0;0.0;0.0;0.0;108.6;128.0;18.46;325.2;97.0;27.64;173.6;67.0;7.81;9.3;6.0;2.51;0.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 1.00;2;0.9644760213143873;0.2851;0.9509632224168126;0.31332948643969993
24.0;161.0;510.0;2213.0;0.0;0.0;0.0;221.7;95.0;37.69;193.0;82.0;16.41;194.1;113.0;8.73;6.5;4.0;1.76;3.0;0;0;international_plan <= 0.00 AND phone_number <= 2516.50 AND total_day_calls <= 101.00;3;0.9578544061302682;0.2367;0.9148029818956337;0.24783612233121755
10.0;131.0;408.0;2787.0;0.0;0.0;0.0;197.0;79.0;33.49;201.0;114.0;17.09;151.2;111.0;6.8;11.6;5.0;3.13;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9615384615384616;0.4231;0.9495305164319249;0.4668205424120023
6.0;99.0;408.0;152.0;0.0;0.0;0.0;95.4;105.0;16.22;207.2;101.0;17.61;136.0;117.0;6.12;5.6;5.0;1.51;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9672977624784854;0.4222;0.9495305164319249;0.4668205424120023
14.0;84.0;510.0;2617.0;0.0;0.0;0.0;181.5;129.0;30.86;130.7;112.0;11.11;186.5;118.0;8.39;8.5;4.0;2.3;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65;2;0.9572815533980582;0.5863;0.9483627204030227;0.6517599538372764
23.0;158.0;408.0;2344.0;0.0;0.0;0.0;209.9;112.0;35.68;221.3;82.0;18.81;210.0;93.0;9.45;8.2;3.0;2.21;1.0;0;0;179.70 < total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9787234042553191;0.2253;0.961081081081081;0.25649163300634736
37.0;101.0;415.0;3713.0;0.0;0.0;0.0;118.6;89.0;20.16;199.6;97.0;16.97;53.3;61.0;2.4;11.5;5.0;3.11;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 143.67;2;0.9775784753363229;0.1358;0.9583333333333334;0.15262550490478938
34.0;104.0;415.0;3235.0;0.0;0.0;0.0;264.0;108.0;44.88;132.2;75.0;11.24;177.7;91.0;8.0;10.6;8.0;2.86;3.0;0;0;total_eve_minutes <= 166.60 AND total_day_minutes > 215.60;2;0.9529411764705882;0.067;0.9067164179104478;0.07010963646855164
34.0;122.0;415.0;3079.0;0.0;0.0;0.0;141.4;128.0;24.04;146.4;70.0;12.44;123.0;75.0;5.54;8.1;4.0;2.19;0.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9830747531734838;0.1811;0.9778393351800554;0.20369301788805538
46.0;60.0;415.0;3798.0;0.0;0.0;0.0;193.9;118.0;32.96;85.0;110.0;7.23;210.1;134.0;9.45;13.2;8.0;3.56;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00;2;0.9561933534743202;0.2255;0.9372937293729373;0.24581650317368725
33.0;143.0;415.0;1220.0;0.0;0.0;0.0;209.1;127.0;35.55;106.1;80.0;9.02;179.6;90.0;8.08;14.0;6.0;3.78;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9656992084432717;0.4219;0.9495305164319249;0.4668205424120023
30.0;148.0;510.0;94.0;0.0;0.0;0.0;168.8;102.0;28.7;248.1;125.0;21.09;250.7;96.0;11.28;10.6;4.0;2.86;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9632802937576499;0.3955;0.9491844416562107;0.4365262550490479
38.0;87.0;408.0;70.0;0.0;1.0;30.0;262.8;114.0;44.68;215.8;130.0;18.34;154.8;88.0;6.97;7.8;2.0;2.11;0.0;0;0;number_customer_service_calls <= 1.00 AND number_vmail_messages > 0.00;2;0.952513966480447;0.1605;0.9581993569131833;0.17195614541257934
45.0;43.0;408.0;3132.0;0.0;1.0;35.0;200.2;105.0;34.03;244.4;88.0;20.77;207.2;97.0;9.32;11.6;4.0;3.13;3.0;0;0;voice_mail_plan > 0.00 AND total_eve_charge > 19.85;2;0.9512893982808023;0.0738;0.9331103678929766;0.08049624927870744
42.0;114.0;415.0;3048.0;0.0;0.0;0.0;108.3;95.0;18.41;168.3;104.0;14.31;153.1;109.0;6.89;9.1;2.0;2.46;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 24.43;2;0.9665551839464883;0.1417;0.9587073608617595;0.15406809001731103
3.0;62.0;408.0;2257.0;0.0;1.0;42.0;137.3;95.0;23.34;184.2;94.0;15.66;231.4;70.0;10.41;10.2;3.0;2.75;0.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9726315789473684;0.2435;0.9614181438998958;0.2660126947489902
49.0;57.0;415.0;4858.0;1.0;1.0;17.0;236.5;94.0;40.21;163.1;94.0;13.86;236.7;117.0;10.65;12.2;3.0;3.29;2.0;0;0;voice_mail_plan > 0.00 AND total_day_minutes > 215.60;2;0.9837837837837838;0.0637;0.940959409594096;0.07357184073860358
25.0;76.0;408.0;2162.0;0.0;0.0;0.0;173.2;93.0;29.44;131.2;80.0;11.15;170.9;104.0;7.69;5.4;3.0;1.46;0.0;0;0;total_day_minutes <= 215.60 AND total_eve_calls <= 87.00;2;0.9625850340136054;0.196;0.90153452685422;0.20340450086555106
44.0;61.0;408.0;447.0;0.0;1.0;25.0;163.7;78.0;27.83;113.2;112.0;9.62;134.1;118.0;6.03;9.9;3.0;2.67;3.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9628647214854111;0.2467;0.9614181438998958;0.2660126947489902
17.0;158.0;510.0;236.0;0.0;1.0;22.0;192.9;86.0;32.79;219.7;104.0;18.67;169.3;92.0;7.62;10.9;3.0;2.94;2.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.9661733615221987;0.2243;0.9559164733178654;0.23773802654356607
43.0;82.0;408.0;3804.0;0.0;0.0;0.0;200.3;96.0;34.05;201.2;102.0;17.1;206.1;60.0;9.27;7.1;1.0;1.92;4.0;0;0;179.70 < total_day_minutes <= 215.60;1;0.9537366548042705;0.2443;0.938185443668993;0.27149451817657244
36.0;96.0;415.0;1825.0;0.0;0.0;0.0;260.4;115.0;44.27;146.0;46.0;12.41;269.5;87.0;12.13;11.5;4.0;3.11;5.0;0;0;total_eve_minutes <= 166.60 AND total_intl_calls > 3.00;2;0.9626168224299065;0.1532;0.936026936026936;0.16041546451240624
17.0;112.0;415.0;1755.0;0.0;0.0;0.0;170.5;113.0;28.99;193.2;129.0;16.42;188.0;91.0;8.46;11.2;6.0;3.02;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9675850891410048;0.5911;0.9483627204030227;0.6517599538372764
7.0;19.0;415.0;167.0;0.0;0.0;0.0;184.5;131.0;31.37;201.3;87.0;17.11;188.9;114.0;8.5;13.1;10.0;3.54;1.0;0;0;total_day_minutes <= 215.60 AND phone_number <= 1258.75;2;0.9663461538461539;0.1855;0.9238985313751669;0.1996537795729948
5.0;135.0;408.0;1240.0;0.0;0.0;0.0;129.4;104.0;22.0;199.0;96.0;16.92;142.4;81.0;6.41;12.3;4.0;3.32;1.0;0;0;total_day_minutes <= 215.60;1;0.952755905511811;0.7585;0.9081225033288948;0.7870744373918062
20.0;126.0;510.0;4539.0;0.0;0.0;0.0;184.5;56.0;31.37;197.7;91.0;16.8;242.3;74.0;10.9;11.2;3.0;3.02;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9550827423167849;0.5902;0.9483627204030227;0.6517599538372764
2.0;109.0;510.0;2607.0;0.0;0.0;0.0;170.7;101.0;29.02;240.2;82.0;20.42;119.0;112.0;5.36;11.4;4.0;3.08;2.0;0;0;total_night_minutes <= 166.30 AND number_customer_service_calls <= 2.00 AND total_day_minutes <= 215.60;3;0.9523809523809523;0.1466;0.958904109589041;0.16156953260242354
26.0;94.0;510.0;1319.0;0.0;0.0;0.0;210.2;95.0;35.73;191.2;87.0;16.25;150.8;111.0;6.79;9.4;3.0;2.54;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9683257918552036;0.5903;0.9483627204030227;0.6517599538372764
49.0;67.0;415.0;3434.0;0.0;1.0;30.0;129.6;107.0;22.03;233.0;104.0;19.81;297.0;93.0;13.37;14.5;5.0;3.92;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9577259475218659;0.5985;0.9483627204030227;0.6517599538372764
18.0;61.0;408.0;3807.0;0.0;0.0;0.0;140.8;126.0;23.94;212.5;115.0;18.06;141.7;79.0;6.38;6.4;5.0;1.73;4.0;1;1;number_customer_service_calls > 2.00 AND total_day_charge <= 24.43 AND voice_mail_plan <= 0.00 AND total_day_minutes <= 143.67 AND total_night_calls <= 87.00 AND total_night_charge <= 7.48 AND 201.00 < total_eve_minutes <= 233.50 AND 13.00 < state <= 26.00 AND area_code <= 408.00 AND 17.09 < total_eve_charge <= 19.85 AND account_length <= 73.00 AND phone_number > 1258.75 AND total_night_minutes <= 199.70;13;0.7794994040524433;0.0008;1.0;0.005597014925373134
6.0;30.0;408.0;4379.0;0.0;0.0;0.0;137.6;108.0;23.39;162.0;80.0;13.77;187.7;126.0;8.45;5.8;10.0;1.57;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00;2;0.9764957264957265;0.2252;0.9372937293729373;0.24581650317368725
1.0;32.0;510.0;4056.0;0.0;0.0;0.0;230.9;87.0;39.25;187.4;90.0;15.93;154.0;53.0;6.93;6.3;2.0;1.7;0.0;0;0;total_night_minutes <= 166.30 AND total_day_calls <= 88.00 AND number_customer_service_calls <= 1.00;3;0.9783783783783784;0.0383;0.9230769230769231;0.0415464512406232
15.0;160.0;510.0;1788.0;0.0;1.0;33.0;137.0;100.0;23.29;203.5;82.0;17.3;218.7;64.0;9.84;5.8;4.0;1.57;2.0;0;0;voice_mail_plan > 0.00 AND total_intl_minutes <= 8.50;2;0.9646017699115044;0.0699;0.935251798561151;0.07501442585112522
0.0;58.0;510.0;1905.0;0.0;0.0;0.0;131.9;96.0;22.42;167.6;107.0;14.25;205.9;106.0;9.27;14.7;5.0;3.97;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND area_code > 415.00;3;0.9588477366255144;0.1666;0.9342301943198804;0.18032313906520483
22.0;126.0;415.0;4027.0;0.0;0.0;0.0;175.6;91.0;29.85;151.1;100.0;12.84;201.5;100.0;9.07;9.9;2.0;2.67;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.9713114754098361;0.1448;0.9541446208112875;0.15608770917484133
13.0;128.0;408.0;1691.0;0.0;0.0;0.0;125.2;99.0;21.28;205.4;107.0;17.46;254.4;111.0;11.45;18.9;2.0;5.1;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9554753309265944;0.5929;0.9483627204030227;0.6517599538372764
37.0;161.0;415.0;1826.0;0.0;0.0;0.0;178.1;109.0;30.28;146.5;86.0;12.45;137.6;78.0;6.19;8.5;2.0;2.3;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9699646643109541;0.2003;0.9473684210526315;0.2181188690132718
4.0;73.0;415.0;2661.0;0.0;0.0;0.0;137.6;113.0;23.39;179.7;75.0;15.27;172.8;71.0;7.78;10.7;2.0;2.89;1.0;1;1;voice_mail_plan <= 0.00 AND total_intl_calls <= 3.00 AND number_vmail_messages <= 0.00 AND 166.60 < total_eve_minutes <= 201.00 AND 101.00 < total_day_calls <= 113.00 AND 7.48 < total_night_charge <= 8.99 AND 14.16 < total_eve_charge <= 17.09 AND state <= 13.00 AND 2.78 < total_intl_charge <= 3.27 AND 10.30 < total_intl_minutes <= 12.10 AND total_eve_calls <= 87.00 AND 408.00 < area_code <= 415.00 AND account_length <= 73.00 AND 2516.50 < phone_number <= 3768.25 AND 166.30 < total_night_minutes <= 199.70 AND total_night_calls <= 87.00 AND total_day_charge <= 24.43 AND total_day_minutes <= 143.67;18;0.2694394213381555;0.0003;1.0;0.0037313432835820895
44.0;25.0;415.0;1112.0;1.0;0.0;0.0;161.7;99.0;27.49;216.1;89.0;18.37;176.7;115.0;7.95;12.4;6.0;3.35;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9523809523809523;0.5963;0.9483627204030227;0.6517599538372764
10.0;111.0;408.0;1978.0;1.0;0.0;0.0;177.1;102.0;30.11;249.1;102.0;21.17;153.3;66.0;6.9;8.8;4.0;2.38;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9522431259044862;0.5945;0.9483627204030227;0.6517599538372764
50.0;67.0;510.0;3635.0;0.0;0.0;0.0;125.0;96.0;21.25;294.5;114.0;25.03;205.7;75.0;9.26;10.2;4.0;2.75;1.0;1;1;total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND state > 39.00 AND total_night_minutes > 199.70 AND 3.00 < total_intl_calls <= 4.00 AND 88.00 < total_day_calls <= 101.00 AND total_night_calls <= 87.00 AND 101.00 < total_eve_calls <= 114.00 AND 8.50 < total_intl_minutes <= 10.30 AND area_code > 415.00 AND 7.48 < total_night_charge <= 10.57 AND 2516.50 < phone_number <= 3768.25 AND number_vmail_messages <= 0.00 AND total_intl_charge > 2.30;14;0.5322033898305085;0.0;1.0;0.0037313432835820895
45.0;113.0;415.0;3899.0;0.0;1.0;23.0;149.0;104.0;25.33;235.8;67.0;20.04;201.8;76.0;9.08;9.5;5.0;2.57;4.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9636752136752137;0.2343;0.9614181438998958;0.2660126947489902
22.0;101.0;510.0;1187.0;0.0;0.0;0.0;190.7;72.0;32.42;208.6;103.0;17.73;203.8;111.0;9.17;8.8;8.0;2.38;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9562737642585551;0.6831;0.936565803864382;0.741200230813618
21.0;151.0;415.0;1333.0;0.0;1.0;26.0;196.5;98.0;33.41;175.8;111.0;14.94;221.8;124.0;9.98;13.4;5.0;3.62;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9546279491833031;0.5975;0.9483627204030227;0.6517599538372764
11.0;169.0;408.0;2201.0;0.0;0.0;0.0;240.7;119.0;40.92;141.1;102.0;11.99;120.6;56.0;5.43;7.7;2.0;2.08;2.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9547581903276131;0.2003;0.9473684210526315;0.2181188690132718
25.0;69.0;510.0;801.0;0.0;1.0;27.0;268.8;78.0;45.7;246.6;89.0;20.96;271.9;102.0;12.24;16.4;3.0;4.43;0.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9608294930875576;0.1567;0.9581993569131833;0.17195614541257934
45.0;86.0;415.0;4997.0;0.0;0.0;0.0;231.9;73.0;39.42;165.9;123.0;14.1;225.7;86.0;10.16;11.5;3.0;3.11;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00 AND total_day_minutes > 179.70;3;0.9668508287292817;0.1174;0.9534883720930233;0.13012117714945182
9.0;113.0;415.0;3544.0;0.0;0.0;0.0;317.1;97.0;53.91;224.8;70.0;19.11;215.1;90.0;9.68;13.6;2.0;3.67;1.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 201.00 AND voice_mail_plan <= 0.00 AND total_night_minutes > 199.70 AND total_intl_minutes > 12.10 AND total_day_charge > 36.65 AND total_intl_calls <= 4.00 AND number_customer_service_calls <= 1.00 AND total_intl_charge > 3.27 AND 87.00 < total_night_calls <= 100.00 AND 100.00 < account_length <= 127.00 AND total_day_calls > 88.00 AND total_eve_charge <= 19.85 AND phone_number > 2516.50 AND area_code > 408.00 AND number_vmail_messages <= 0.00 AND total_night_charge > 7.48;17;0.9102844638949672;0.0002;1.0;0.0037313432835820895
23.0;99.0;408.0;3174.0;0.0;0.0;0.0;128.8;86.0;21.9;203.9;105.0;17.33;282.6;131.0;12.72;14.1;4.0;3.81;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.967032967032967;0.3902;0.9491844416562107;0.4365262550490479
34.0;119.0;415.0;816.0;0.0;0.0;0.0;133.4;102.0;22.68;204.6;71.0;17.39;196.9;103.0;8.86;11.1;7.0;3.0;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9675324675324676;0.4316;0.9495305164319249;0.4668205424120023
20.0;79.0;415.0;1637.0;0.0;1.0;17.0;236.7;95.0;40.24;263.5;56.0;22.4;259.6;107.0;11.68;12.0;4.0;3.24;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.9828571428571429;0.1412;0.9874776386404294;0.15926139642238893
48.0;142.0;510.0;3648.0;0.0;0.0;0.0;232.1;102.0;39.46;168.2;110.0;14.3;197.3;120.0;8.88;9.9;3.0;2.67;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_minutes <= 201.00 AND international_plan <= 0.00;3;0.9655963302752294;0.2577;0.958904109589041;0.2827466820542412
9.0;142.0;415.0;1589.0;0.0;1.0;26.0;220.5;94.0;37.49;239.5;126.0;20.36;254.3;109.0;11.44;5.9;9.0;1.59;2.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9712041884816754;0.2466;0.9614181438998958;0.2660126947489902
12.0;200.0;415.0;2304.0;1.0;1.0;29.0;92.2;95.0;15.67;200.0;101.0;17.0;119.1;99.0;5.36;5.7;1.0;1.54;1.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND 14.16 < total_eve_charge <= 17.09 AND 408.00 < area_code <= 415.00 AND 88.00 < total_day_calls <= 101.00 AND 166.60 < total_eve_minutes <= 201.00 AND state <= 13.00 AND total_night_charge <= 7.48 AND account_length > 127.00 AND 87.00 < total_eve_calls <= 101.00 AND 87.00 < total_night_calls <= 100.00 AND 0.00 < voice_mail_plan <= 1.00 AND total_night_minutes <= 166.30 AND total_day_minutes <= 143.67 AND 1258.75 < phone_number <= 3768.25 AND total_day_charge <= 30.55;16;0.7912713472485768;0.0003;1.0;0.0037313432835820895
31.0;94.0;415.0;4838.0;0.0;0.0;0.0;145.4;92.0;24.72;172.8;103.0;14.69;183.9;43.0;8.28;9.3;3.0;2.51;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9565217391304348;0.5989;0.9483627204030227;0.6517599538372764
41.0;209.0;415.0;4541.0;0.0;0.0;0.0;227.2;128.0;38.62;258.4;92.0;21.96;183.5;74.0;8.26;8.9;4.0;2.4;3.0;0;0;international_plan <= 0.00 AND total_eve_calls <= 101.00 AND total_intl_calls > 3.00 AND phone_number > 1258.75 AND voice_mail_plan <= 1.00 AND area_code <= 415.00 AND total_night_charge <= 8.99;7;0.9502762430939227;0.083;0.9233128834355828;0.08684362377380266
1.0;85.0;408.0;4428.0;0.0;0.0;0.0;127.9;107.0;21.74;271.2;124.0;23.05;202.2;76.0;9.1;12.5;5.0;3.38;0.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 24.43;2;0.9609375;0.203;0.9531442663378545;0.22302365839584534
12.0;79.0;415.0;905.0;0.0;1.0;17.0;167.9;114.0;28.54;243.7;93.0;20.71;211.9;114.0;9.54;9.1;2.0;2.46;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9531722054380665;0.2448;0.9614181438998958;0.2660126947489902
19.0;130.0;408.0;1117.0;0.0;0.0;0.0;162.0;62.0;27.54;278.1;108.0;23.64;197.5;82.0;8.89;9.1;4.0;2.46;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 179.70;2;0.9807073954983923;0.286;0.9509632224168126;0.31332948643969993
11.0;92.0;510.0;3072.0;0.0;0.0;0.0;222.4;105.0;37.81;164.0;129.0;13.94;233.3;113.0;10.5;9.9;8.0;2.67;1.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9885496183206107;0.1803;0.9778393351800554;0.20369301788805538
33.0;87.0;408.0;4231.0;0.0;1.0;48.0;178.8;91.0;30.4;246.8;106.0;20.98;262.4;119.0;11.81;9.0;8.0;2.43;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9823008849557522;0.1533;0.9581993569131833;0.17195614541257934
34.0;91.0;510.0;3512.0;0.0;0.0;0.0;109.8;100.0;18.67;189.6;104.0;16.12;206.7;85.0;9.3;11.1;3.0;3.0;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.963254593175853;0.5926;0.9483627204030227;0.6517599538372764
16.0;127.0;415.0;935.0;0.0;0.0;0.0;221.0;100.0;37.57;160.7;113.0;13.66;233.1;96.0;10.49;6.8;4.0;1.84;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_charge <= 14.16;2;0.9609120521172638;0.2033;0.9473684210526315;0.2181188690132718
39.0;60.0;408.0;2649.0;0.0;0.0;0.0;194.2;107.0;33.01;174.0;107.0;14.79;89.3;83.0;4.02;11.2;2.0;3.02;2.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9513590844062947;0.689;0.936565803864382;0.741200230813618
23.0;81.0;415.0;2176.0;0.0;0.0;0.0;198.4;93.0;33.73;210.9;108.0;17.93;193.3;71.0;8.7;10.4;6.0;2.81;2.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9515669515669516;0.6794;0.936565803864382;0.741200230813618
8.0;120.0;415.0;3910.0;0.0;0.0;0.0;253.2;95.0;43.04;210.8;86.0;17.92;253.9;81.0;11.43;9.5;4.0;2.57;5.0;1;1;number_customer_service_calls > 2.00 AND total_day_minutes > 215.60 AND total_eve_minutes > 201.00 AND voice_mail_plan <= 0.00 AND total_night_minutes > 234.90 AND total_eve_calls <= 87.00 AND 3.00 < total_intl_calls <= 4.00 AND total_night_charge > 10.57 AND total_night_calls <= 87.00 AND number_vmail_messages <= 0.00 AND total_day_charge > 36.65 AND 73.00 < account_length <= 127.00 AND 2.30 < total_intl_charge <= 2.78 AND area_code > 408.00 AND 8.50 < total_intl_minutes <= 10.30 AND total_day_calls <= 101.00 AND total_eve_charge <= 19.85 AND state <= 26.00 AND phone_number > 2516.50;19;0.8793969849246231;0.0;1.0;0.0037313432835820895
6.0;150.0;510.0;4461.0;0.0;0.0;0.0;189.3;77.0;32.18;220.9;105.0;18.78;238.7;117.0;10.74;9.2;5.0;2.48;4.0;0;0;total_day_minutes <= 215.60 AND phone_number > 3768.25;2;0.9560117302052786;0.1869;0.9084791386271871;0.19474899019042125
32.0;141.0;415.0;1280.0;0.0;1.0;28.0;206.9;126.0;35.17;264.4;126.0;22.47;171.8;124.0;7.73;9.3;11.0;2.51;2.0;0;0;voice_mail_plan > 0.00 AND total_intl_charge <= 2.78;2;0.9672897196261683;0.1349;0.9417293233082706;0.1445470282746682
34.0;123.0;415.0;101.0;0.0;0.0;0.0;123.2;104.0;20.94;190.0;117.0;16.15;170.3;95.0;7.66;12.9;5.0;3.48;4.0;1;1;number_customer_service_calls > 2.00 AND total_day_minutes <= 143.67 AND 166.30 < total_night_minutes <= 199.70 AND 100.00 < account_length <= 127.00 AND 166.60 < total_eve_minutes <= 201.00 AND 101.00 < total_day_calls <= 113.00 AND 87.00 < total_night_calls <= 100.00 AND 7.48 < total_night_charge <= 8.99 AND total_day_charge <= 24.43 AND total_intl_minutes > 12.10 AND 4.00 < total_intl_calls <= 6.00 AND total_eve_calls > 114.00 AND number_vmail_messages <= 0.00 AND 408.00 < area_code <= 415.00 AND total_intl_charge > 3.27 AND 13.00 < state <= 39.00 AND total_eve_charge > 14.16 AND voice_mail_plan <= 1.00;18;0.9690721649484536;0.0;1.0;0.0037313432835820895
14.0;143.0;415.0;2817.0;0.0;1.0;26.0;119.6;133.0;20.33;247.0;136.0;21.0;227.3;54.0;10.23;13.0;3.0;3.51;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9714285714285714;0.1538;0.9581993569131833;0.17195614541257934
35.0;162.0;415.0;58.0;0.0;0.0;0.0;135.2;98.0;22.98;242.0;107.0;20.57;246.9;96.0;11.11;10.2;2.0;2.75;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9534883720930233;0.5994;0.9483627204030227;0.6517599538372764
21.0;79.0;510.0;3216.0;1.0;0.0;0.0;300.4;113.0;51.07;210.8;93.0;17.92;173.4;121.0;7.8;11.9;3.0;3.21;2.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND 10.30 < total_intl_minutes <= 12.10 AND total_eve_charge > 17.09 AND total_day_minutes > 215.60 AND voice_mail_plan <= 0.00 AND total_eve_minutes > 201.00 AND 166.30 < total_night_minutes <= 234.90 AND 2516.50 < phone_number <= 3768.25 AND 73.00 < account_length <= 127.00 AND number_vmail_messages <= 0.00 AND 7.48 < total_night_charge <= 8.99 AND total_day_charge > 30.55 AND total_intl_charge > 2.30 AND total_day_calls > 88.00 AND area_code > 408.00 AND 13.00 < state <= 26.00 AND number_customer_service_calls > 1.00 AND total_eve_calls <= 101.00 AND total_night_calls > 87.00;20;0.9694656488549618;0.0001;1.0;0.0037313432835820895
21.0;105.0;408.0;4134.0;0.0;0.0;0.0;115.5;73.0;19.64;267.3;83.0;22.72;114.2;90.0;5.14;13.3;5.0;3.59;3.0;0;0;total_day_minutes <= 215.60 AND total_intl_calls > 3.00 AND total_eve_minutes > 233.50;3;0.9699570815450643;0.1141;0.9538461538461539;0.12521638776687824
13.0;113.0;408.0;3331.0;0.0;0.0;0.0;210.2;109.0;35.73;199.4;81.0;16.95;173.3;94.0;7.8;9.9;4.0;2.67;3.0;0;0;total_eve_minutes <= 201.00 AND international_plan <= 0.00 AND state <= 13.00;3;0.9659574468085106;0.1114;0.9227467811158798;0.12406231967686093
